Title	Source	Date	Category	Group
Desocupación: los sectores y grupos más golpeados por la caída del empleo	Clarín	Thu, 24 Sep 2020 12:00:40 GMT	Argentina	45
Por el coronavirus y las restricciones a la actividad, el desempleo subió a 13,1 %	Clarín	Thu, 24 Sep 2020 12:00:40 GMT	Argentina	45
Estiman que el desempleo en realidad ronda el 30%	Cadena 3	Thu, 24 Sep 2020 12:00:40 GMT	Argentina	45
Según el INDEC, el desempleo creció casi 3 puntos en el segundo trimestre del 2020 y alcanzó el 13%	Todo Noticias	Thu, 24 Sep 2020 12:00:40 GMT	Argentina	45
Mar del Plata en la cima de la desocupación: llegó al 26 % y duplica la media nacional	La Capital de Mar del Plata	Thu, 24 Sep 2020 12:00:40 GMT	Argentina	45
Coronavirus: se confirmaron tres nuevos infectados y Misiones alcanzó los 80 casos desde que se inició la pandemia	Misiones OnLine	Wed, 23 Sep 2020 20:32:48 GMT	Argentina	46
Coronavirus en Misiones: un empleado de la empresa Arauco ubicada en Puerto Esperanza dio positivo y testean a sus compañeros	Misiones OnLine	Wed, 23 Sep 2020 20:32:48 GMT	Argentina	46
Coronavirus: se confirmaron dos nuevos casos en Misiones y ascienden a 77 los infectados en la provincia	Misiones OnLine	Wed, 23 Sep 2020 20:32:48 GMT	Argentina	46
Coronavirus: se confirmaron 3 infectados en Misiones este jueves y un nuevo recuperado	Misiones OnLine	Wed, 23 Sep 2020 20:32:48 GMT	Argentina	46
La presidenta de Bolivia denunció ante la ONU "el acoso sistemático y abusivo del gobierno kirchnerista"	Clarín	Thu, 24 Sep 2020 13:28:24 GMT	Argentina	47
La presidenta de Bolivia denunció un “acoso sistemático y abusivo” del gobierno argentino por su asilo político a Evo Morales	infobae	Thu, 24 Sep 2020 13:28:24 GMT	Argentina	47
El Gobierno desconoció a Jeanine Añez como presidenta de Bolivia y le bajó el tono al conflicto diplomático	infobae	Thu, 24 Sep 2020 13:28:24 GMT	Argentina	47
A la denuncia de Áñez le faltó carne	Cadena 3	Thu, 24 Sep 2020 13:28:24 GMT	Argentina	47
Jeanine Áñez denunció un "acoso sistemático" del gobierno argentino | Discurso de la presidenta de fac...	Página 12	Thu, 24 Sep 2020 13:28:24 GMT	Argentina	47
Extienden la prohibición de despidos por otros 60 días	Diario El Dia	Thu, 24 Sep 2020 10:50:34 GMT	Argentina	48
Jubilado fusiló a joven viuda negra	Crónica 	Thu, 24 Sep 2020 17:54:05 GMT	Argentina	49
Un jubilado pactó un encuentro sexual y fusiló a la mujer porque quiso asaltarlo	MDZ Online	Thu, 24 Sep 2020 17:54:05 GMT	Argentina	49
Quiso escapar de un hospital, cayó sobre un auto tuvieron que volver a internarlo	Minutouno.com	Thu, 24 Sep 2020 17:54:05 GMT	Argentina	49
Coronavirus: confirman otras dos muertes y ya son siete los fallecidos en el día	La Capital de Mar del Plata	Thu, 24 Sep 2020 17:54:05 GMT	Argentina	49
Confirman cinco nuevas muertes por coronavirus	La Capital de Mar del Plata	Thu, 24 Sep 2020 17:54:05 GMT	Argentina	49
Los incendios en Córdoba siguen sin control y las lluvias recién traerían alivio el viernes por la noche	Clarín	Thu, 24 Sep 2020 11:41:50 GMT	Argentina	50
Bomberos siguen combatiendo distintos focos en las sierras	Cadena 3	Thu, 24 Sep 2020 11:41:50 GMT	Argentina	50
Lucha sin tregua: continúan los incendios en las Sierras	Cadena 3	Thu, 24 Sep 2020 11:41:50 GMT	Argentina	50
En llamas: dos enormes incendios serranos siguen activos	La Voz del Interior	Thu, 24 Sep 2020 11:41:50 GMT	Argentina	50
Incendios en Córdoba: uno por uno, qué focos permanecen activos y cuáles controlados	La Voz del Interior	Thu, 24 Sep 2020 11:41:50 GMT	Argentina	50
Un ex titular de Interpol no puede declarar, por ahora, en el juicio oral por el Pacto con Irán	Clarín	Wed, 23 Sep 2020 18:51:16 GMT	Argentina	51
Memorándum con Irán: Interpol advirtió que el ex director Ronald Noble no puede declarar sin el aval del organismo	infobae	Wed, 23 Sep 2020 18:51:16 GMT	Argentina	51
Diferencias en la comunidad judía por el discurso ante la ONU en el que Fernández pidió colaboración a Irán	LA NACION	Wed, 23 Sep 2020 18:51:16 GMT	Argentina	51
Alberto Fernández: “Tenemos que acostumbrarnos a ahorrar en pesos"	infobae	Wed, 23 Sep 2020 19:48:46 GMT	Argentina	52
Alberto Fernández en Entre Ríos: "Hay que dejar el dólar para la producción" | Llamó a "dejar de lado lo...	Página 12	Wed, 23 Sep 2020 19:48:46 GMT	Argentina	52
Alberto Fernández pidió \"acostumbrarse a ahorrar en pesos\"	ámbito.com	Wed, 23 Sep 2020 19:48:46 GMT	Argentina	52
Alberto Fernández: “La solidaridad debe ser la regla y no la excepción”	Radio Mitre	Wed, 23 Sep 2020 19:48:46 GMT	Argentina	52
Alberto Fernández dijo que hay que “ahorrar en pesos”	Diario El Dia	Wed, 23 Sep 2020 19:48:46 GMT	Argentina	52
Clima en Buenos Aires: el pronóstico del tiempo para este jueves 24 de septiembre | La temperatura lleg...	Página 12	Thu, 24 Sep 2020 09:53:56 GMT	Argentina	53
Un jueves nublado y caluroso para disfrutar antes de que desembarquen las lluvias	La Capital	Thu, 24 Sep 2020 09:53:56 GMT	Argentina	53
¿Cómo estará el clima en la Ciudad de Buenos Aires y el país? pronóstico del 24 de septiembre	ámbito.com	Thu, 24 Sep 2020 09:53:56 GMT	Argentina	53
Clima: pronóstico del tiempo para este jueves 24	Radio Mitre	Thu, 24 Sep 2020 09:53:56 GMT	Argentina	53
Otro día primaveral: ¿cómo estará el clima este jueves en Mar del Plata?	La Capital de Mar del Plata	Thu, 24 Sep 2020 09:53:56 GMT	Argentina	53
Detienen al presidente de Sportivo Belgrano por narcotráfico	Cadena 3	Thu, 24 Sep 2020 10:44:00 GMT	Argentina	54
El comunicado de Sportivo Belgrano tras el arresto de Esser	Cadena 3	Thu, 24 Sep 2020 10:44:00 GMT	Argentina	54
Drogas: el presidente de un club de fútbol fue detenido por narcotráfico	LA NACION	Thu, 24 Sep 2020 10:44:00 GMT	Argentina	54
Detuvieron al presidente de un club de fútbol por narcotráfico y lavado de dinero	La Capital	Thu, 24 Sep 2020 10:44:00 GMT	Argentina	54
Por narcotráfico, detienen al presidente de Sportivo Belgrano de San Francisco	La Voz del Interior	Thu, 24 Sep 2020 10:44:00 GMT	Argentina	54
Hallaron el cuerpo de uno de los jóvenes que desapareció en el río Paraná	FILO	Thu, 24 Sep 2020 10:41:19 GMT	Argentina	55
El padre de los jóvenes desaparecidos en el Paraná: “Estamos esperando lo peor”	FILO	Thu, 24 Sep 2020 10:41:19 GMT	Argentina	55
Corrientes: hallaron el cuerpo de uno de los cuatro jóvenes que desaparecieron en el río Paraná	infobae	Thu, 24 Sep 2020 10:41:19 GMT	Argentina	55
Encontraron el cuerpo de uno de los cuatro jóvenes desaparecidos en el río Paraná	Radio Mitre	Thu, 24 Sep 2020 10:41:19 GMT	Argentina	55
Corrientes: hallaron el cuerpo de uno de los jóvenes que desapareció en el río Paraná	Misiones OnLine	Thu, 24 Sep 2020 10:41:19 GMT	Argentina	55
Internaron a la Ministra de Salud de Santa Fe | La funcionaria dio positivo de covid-19 hace una semana ...	Página 12	Thu, 24 Sep 2020 17:01:55 GMT	Argentina	56
Internaron a la ministra Martorano por una complicación en su cuadro de coronavirus	La Capital (Rosario)	Thu, 24 Sep 2020 17:01:55 GMT	Argentina	56
El Gobierno insiste con el “gradualismo fiscal” y se acelera el castigo de los mercados a la Argentina	infobae	Thu, 24 Sep 2020 11:40:23 GMT	Argentina	57
Guzmán afirmó que las medidas son "para mantener la estabilidad del tipo de cambio real"	Popular	Wed, 23 Sep 2020 15:42:39 GMT	Argentina	58
Martín Guzmán aseguró que el 2021 "será un buen año para la economía"	El Destape	Wed, 23 Sep 2020 15:42:39 GMT	Argentina	58
Martín Guzmán aclaró por qué habló de “sarasear” previo a la presentación del Presupuesto 2021	Radio Mitre	Wed, 23 Sep 2020 15:42:39 GMT	Argentina	58
Martín “Sarasa” Guzmán: por fin un ministro que dice la verdad	Radio Perfil	Wed, 23 Sep 2020 15:42:39 GMT	Argentina	58
Qué significa y de dónde viene la palabra "sarasa"	El Cronista Comercial	Wed, 23 Sep 2020 15:42:39 GMT	Argentina	58
El Gobierno expresó su interés por pesificar el mercado inmobiliario	La Voz del Interior	Thu, 24 Sep 2020 16:52:00 GMT	Argentina	59
Naufragó un barco pesquero de Mar del Plata: sus tripulantes fueron rescatados por otra embarcación	infobae	Thu, 24 Sep 2020 01:08:35 GMT	Argentina	60
Se hundió un pesquero cerca de Bahía y rescataron a sus 8 tripulantes	La Nueva	Thu, 24 Sep 2020 01:08:35 GMT	Argentina	60
Se hundió un pesquero y sus ocho tripulantes fueron rescatados por otro buque	LA NACION	Thu, 24 Sep 2020 01:08:35 GMT	Argentina	60
La tripulación del “Carmelo A” volvió al puerto marplatense	La Capital de Mar del Plata	Thu, 24 Sep 2020 01:08:35 GMT	Argentina	60
Naufragó un buque costero y sus ocho tripulantes fueron rescatados	La Capital de Mar del Plata	Thu, 24 Sep 2020 01:08:35 GMT	Argentina	60
Prevén una producción récord de maíz y una cosecha total de 120,8 millones de toneladas	Télam	Thu, 24 Sep 2020 05:23:08 GMT	Argentina	61
Por condiciones climáticas adversas, prevén una caída de la próxima cosecha y del ingreso de dólares por exportaciones	infobae	Thu, 24 Sep 2020 05:23:08 GMT	Argentina	61
En 2021. Por segundo año consecutivo será menor la cosecha y caerá 3% el ingreso de dólares	LA NACION	Thu, 24 Sep 2020 05:23:08 GMT	Argentina	61
Cosecha caería 6% e ingreso de dólares bajaría a u$s25.156 millones	ámbito.com	Thu, 24 Sep 2020 05:23:08 GMT	Argentina	61
Por el clima y las retenciones, el campo sembrará menos, la cosecha caerá 6% y las exportaciones bajarán 3%	El Cronista Comercial	Thu, 24 Sep 2020 05:23:08 GMT	Argentina	61
Alberto Fernández y CFK discutieron por los resultados de las medidas dispuestas para controlar al dólar ahorro	infobae	Thu, 24 Sep 2020 18:36:06 GMT	Argentina	62
Marcelo Longobardi: La gente hace lo que hacía Florencia Kirchner, ahorrar en dólares	LA NACION	Thu, 24 Sep 2020 18:36:06 GMT	Argentina	62
Marcelo Longobardi criticó al Gobierno y le pegó a Florencia Kirchner	MDZ Online	Thu, 24 Sep 2020 18:36:06 GMT	Argentina	62
Editorial Marcelo Longobardi: “Alberto Fernández tiene dos grandes enemigos, Cristina y el archivo”	Radio Mitre	Thu, 24 Sep 2020 18:36:06 GMT	Argentina	62
Longobardi: "La gente hace lo que hacía Florencia Kirchner, ahorrar en dólares"	iprofesional.com	Thu, 24 Sep 2020 18:36:06 GMT	Argentina	62
Los choferes de la UTA volvieron a la huelga | Comenzó a la cero de hoy y es por tiempo indeterminado	Página 12	Thu, 24 Sep 2020 15:29:26 GMT	Argentina	63
Se levanta el paro de colectivos: los choferes recibieron los fondos de Nación	La Capital	Thu, 24 Sep 2020 15:29:26 GMT	Argentina	63
Nuevo paro de colectivos por falta de aportes de Nación a los choferes	La Capital	Thu, 24 Sep 2020 15:29:26 GMT	Argentina	63
Principio de acuerdo en el conflicto de la UTA: el servicio se reanudará mañana	La Capital de Mar del Plata	Thu, 24 Sep 2020 15:29:26 GMT	Argentina	63
Rige un paro de micros y la UTA protesta en el COM	La Capital de Mar del Plata	Thu, 24 Sep 2020 15:29:26 GMT	Argentina	63
Masiva despedida al pastor Silvestri: el municipio critica que \"no es momento para aglomeraciones\"	La Capital	Thu, 24 Sep 2020 19:15:07 GMT	Argentina	64
Murió por coronavirus el reconocido pastor Silvestri	La Capital	Thu, 24 Sep 2020 19:15:07 GMT	Argentina	64
Quién era José María Silvestri, el pastor rosarino que murió de coronavirus	La Capital	Thu, 24 Sep 2020 19:15:07 GMT	Argentina	64
Pablo Silvestri: \"Mi padre encontró en el Evangelio no solo palabras, sino hechos\"	La Capital (Rosario)	Thu, 24 Sep 2020 19:15:07 GMT	Argentina	64
\"Aún estando en terapia intensiva él seguía bendiciendo\", valoró la viuda del pastor Silvestri	La Capital (Rosario)	Thu, 24 Sep 2020 19:15:07 GMT	Argentina	64
Esteban Bullrich salió a hablar de "fraude" en las PASO de 2019 | Irresponsables e infundadas declaracio...	Página 12	Thu, 24 Sep 2020 15:33:00 GMT	Argentina	65
Esteban Bullrich denunció que hubo fraude en elecciones 2019	ámbito.com	Thu, 24 Sep 2020 15:33:00 GMT	Argentina	65
Esteban Bullrich denunció "fraude" en las PASO 2019 y hasta Federico Pinedo lo criticó	Perfil.com	Thu, 24 Sep 2020 15:33:00 GMT	Argentina	65
Cafiero cruzó a Bullrich por denuncia de fraude en las PASO de 2019	ámbito.com	Thu, 24 Sep 2020 15:33:00 GMT	Argentina	65
Santiago Cafiero, tras la denuncia de fraude de Esteban Bullrich: “Rompe un consenso básico de la democracia”	Radio Mitre	Thu, 24 Sep 2020 15:33:00 GMT	Argentina	65
El informe económico que circuló entre expertos del mercado y calmó los nervios por el sistema financiero local	ámbito.com	Thu, 24 Sep 2020 18:40:00 GMT	Argentina	66
Moody's asegura que los depósitos en dólares tienen respaldo en el BCRA y se cae la operación del "corralito"	El Destape	Thu, 24 Sep 2020 18:40:00 GMT	Argentina	66
Sin corralito: aseguran que hay respaldo para los dólares en los bancos	Perfil.com	Thu, 24 Sep 2020 18:40:00 GMT	Argentina	66
Cuáles son los mecanismos vigentes que protegen a ahorristas de un corralito	El Destape	Thu, 24 Sep 2020 18:40:00 GMT	Argentina	66
Moody's advirtió que el súper cepo expone a la deuda corporativa a mayor riesgo de default	El Cronista Comercial	Thu, 24 Sep 2020 18:40:00 GMT	Argentina	66
Ya son más de 14 mil los muertos por coronavirus en el país	Cadena 3	Wed, 23 Sep 2020 23:53:02 GMT	Argentina	67
Coronavirus en la Argentina: con 424 muertos reportados, el país superó los 14.000 fallecidos	LA NACION	Wed, 23 Sep 2020 23:53:02 GMT	Argentina	67
Hubo 12.625 nuevos contagios de coronavirus en Argentina y 424 muertes	La Capital	Wed, 23 Sep 2020 23:53:02 GMT	Argentina	67
No baja el coronavirus en Argentina: 12.625 nuevos casos y 424 muertes en la jornada, un récord	Diario El Dia	Wed, 23 Sep 2020 23:53:02 GMT	Argentina	67
Tercer día seguido con más de 400 muertes	El Patagónico	Wed, 23 Sep 2020 23:53:02 GMT	Argentina	67
Hallan a un joven con 95% del cuerpo quemado en Río Pinto	Cadena 3	Thu, 24 Sep 2020 20:33:20 GMT	Argentina	68
Incendios en Córdoba: encontraron a un joven con graves quemaduras en uno de los focos	La Voz del Interior	Thu, 24 Sep 2020 20:33:20 GMT	Argentina	68
Condenaron por corrupción a dos ex intendentes kirchneristas de Corrientes por el desvío de $ 45 millones	Clarín	Thu, 24 Sep 2020 00:42:08 GMT	Argentina	69
Los durísimos cruces de Santiago Cafiero con Marcelo Bonelli y Edgardo Alfano	Clarín	Thu, 24 Sep 2020 16:04:00 GMT	Argentina	70
Jorge Lanata cuestionó a Santiago Cafiero por su fuerte cruce con dos periodistas: Volcó mal	LA NACION	Thu, 24 Sep 2020 16:04:00 GMT	Argentina	70
Fuerte cruce entre Santiago Cafiero y dos periodistas de TN, por la injerencia de Cristina Kirchner	LA NACION	Thu, 24 Sep 2020 16:04:00 GMT	Argentina	70
EL BLOOPER DE SANTIAGO CAFIERO EN A DOS VOCES: "Tenemos que promover el ahorro en dólares"	Todo Noticias	Thu, 24 Sep 2020 16:04:00 GMT	Argentina	70
Fuertes cruces en el reportaje de Bonelli y Alfano a Santiago Cafiero | A DOS VOCES	Todo Noticias	Thu, 24 Sep 2020 16:04:00 GMT	Argentina	70
Lomás de Zamora: se oponía a la venta de drogas y lo mataron de un balazo en la cabeza	Popular	Thu, 24 Sep 2020 14:36:48 GMT	Argentina	71
Le volaron la cabeza a hermanastro de un policía	Crónica 	Thu, 24 Sep 2020 14:36:48 GMT	Argentina	71
Lomas de Zamora: mataron de un tiro en la cabeza a un hombre que se oponía a la venta de drogas	LA NACION	Thu, 24 Sep 2020 14:36:48 GMT	Argentina	71
Les pidió que no vendieran droga en la cuadra y lo mataron de un tiro en la cabeza	MDZ Online	Thu, 24 Sep 2020 14:36:48 GMT	Argentina	71
Coronavirus: Rosario registró un nuevo récord de casos nuevos con 875, la provincia de Santa Fe notificó 1.688	La Capital (Rosario)	Wed, 23 Sep 2020 21:23:00 GMT	Argentina	72
Coronaviurs: Rosario registró un nuevo récord de casos nuevos con 875, la provincia de Santa Fe notificó 1.688.	La Capital (Rosario)	Wed, 23 Sep 2020 21:23:00 GMT	Argentina	72
Reapareció el temor sobre el futuro de los ahorros en dólares	LA NACION	Thu, 24 Sep 2020 16:17:00 GMT	Argentina	73
Willy Kohan: “Que quede muy claro que en la Argentina se va a respetar la propiedad privada”	Radio Mitre	Thu, 24 Sep 2020 16:17:00 GMT	Argentina	73
Kohan: “Cuando la situación económica se complica los gobiernos tienden a culpar a la gente”	Marcelo Longobardi	Thu, 24 Sep 2020 16:17:00 GMT	Argentina	73
Kohan: “Alberto Fernández no pegará un volantazo económico sin consultarlo con Cristina”	Marcelo Longobardi	Thu, 24 Sep 2020 16:17:00 GMT	Argentina	73
Súper cepo: impuestos de por vida y ningún ajuste	El Cronista Comercial	Thu, 24 Sep 2020 16:17:00 GMT	Argentina	73
El burdo engaño a una pareja que compró un cilindro de GNC por Mercado Libre: una cámara dentro del auto filmó la estafa de los mecánicos en vivo	infobae	Thu, 24 Sep 2020 12:11:09 GMT	Argentina	74
A Macri le extirparon un tumor benigno y le dieron el alta	Cadena 3	Wed, 23 Sep 2020 15:47:59 GMT	Argentina	75
Macri, ¿reinvención o jubilación?	LA NACION	Wed, 23 Sep 2020 15:47:59 GMT	Argentina	75
Macri, el autoallanado	LA NACION	Wed, 23 Sep 2020 15:47:59 GMT	Argentina	75
Tras extirparle un tumor, dieron de alta a Mauricio Macri	MDZ Online	Wed, 23 Sep 2020 15:47:59 GMT	Argentina	75
Le dieron de alta a Macri y vuelve a la arena política	LM Neuquén	Wed, 23 Sep 2020 15:47:59 GMT	Argentina	75
Kicillof pidió a los intendentes “que no opten por la vía del oportunismo ni por sacar ventaja”	Télam	Wed, 23 Sep 2020 20:47:57 GMT	Argentina	76
Axel Kicillof, a los intendentes: "Los teléfonos están abiertos, no hace falta comunicarnos por los diarios"	Clarín	Wed, 23 Sep 2020 20:47:57 GMT	Argentina	76
Axel Kicillof le pidió a los intendentes que "no opten por la vía del oportunismo" | La reacción ante la...	Página 12	Wed, 23 Sep 2020 20:47:57 GMT	Argentina	76
Municipio por municipio: todas las obras del plan que anunció Kicillof	Infocielo	Wed, 23 Sep 2020 20:47:57 GMT	Argentina	76
Duro mensaje de Kicillof a los intendentes macristas en un acto: "No es momento para vivos"	El Destape	Wed, 23 Sep 2020 20:47:57 GMT	Argentina	76
Qué país europeo les ofrece a los argentinos visas para viajar, radicarse y trabajar desde allí en forma remota	infobae	Thu, 24 Sep 2020 12:37:00 GMT	Argentina	77
País europeo ofrece visa de trabajo a argentinos para hacer teletrabajo desde allá	ámbito.com	Thu, 24 Sep 2020 12:37:00 GMT	Argentina	77
