screen_name	date	fav	retweet	text	url	hashtags	mencionado	hashtag
NardaLepes	Sun Jan 26 17:33:28 +0000 2020	7	0	@faustodobien @_neocai_ @Vero97199214 Es fecula, el cuartirolo tiene fecula, hongos x fuera tienen otros	https://twitter.com/NardaLepes/status/1221486323627962368	[]	@faustodobien	
NardaLepes	Sun Jan 26 16:36:10 +0000 2020	6	0	@CariPert @caterinack @dzapatillas Le subieron el alquiler al doble. Gran gran lugar, adelantado total.	https://twitter.com/NardaLepes/status/1221471903434649602	[]	@CariPert	
NardaLepes	Sun Jan 26 14:10:23 +0000 2020	1650	96	Que producto, plato o costumbre gastro extrañan? Yo por ejemplo, quiero que vuelva el cottage. Que mas ?	https://twitter.com/NardaLepes/status/1221435217388371968	[]		
NardaLepes	Sat Jan 25 19:50:35 +0000 2020	17	0	@cesoaveces @julietacolazo @JimenaDelPozo @MarouRivero_ @NoCiruNo @juanifdiaz Con una bota, le das con el taco y tambien va.	https://twitter.com/NardaLepes/status/1221158442930528264	[]	@cesoaveces	
NardaLepes	Sat Jan 25 17:34:26 +0000 2020	9	0	@monsieurbelbo Noooo el almidon solito trabaja. La papa cocida hasta ahi, no tannto	https://twitter.com/NardaLepes/status/1221124180218994693	[]	@monsieurbelbo	
NardaLepes	Sat Jan 25 13:57:41 +0000 2020	0	0	@danieldrexler @vientodestino @GabyPoplavski Ok, como hago entonces? Cual es el  primer paso?	https://twitter.com/NardaLepes/status/1221069634344050689	[]	@danieldrexler	
NardaLepes	Sat Jan 25 02:24:16 +0000 2020	2	0	@manzone_s Ya me hice los test con un oto.	https://twitter.com/NardaLepes/status/1220895128748986368	[]	@manzone_s	
NardaLepes	Sat Jan 25 02:23:11 +0000 2020	1	0	@danieldrexler @vientodestino @GabyPoplavski La acabo de bajar. Pero creo que se necesita algo mas, no? Hice el test.	https://twitter.com/NardaLepes/status/1220894857079787521	[]	@danieldrexler	
NardaLepes	Sat Jan 25 00:27:42 +0000 2020	5	0	@alejandrasache3 Mi suegra tiene , sale este domingo te! Gracias	https://twitter.com/NardaLepes/status/1220865794936123392	[]	@alejandrasache3	
NardaLepes	Sat Jan 25 00:06:09 +0000 2020	3	0	@alejandrasache3 Las hojas del arbol directo?	https://twitter.com/NardaLepes/status/1220860371218698240	[]	@alejandrasache3	
NardaLepes	Fri Jan 24 22:55:03 +0000 2020	2	0	@paulakirc Ya fui	https://twitter.com/NardaLepes/status/1220842479043387393	[]	@paulakirc	
NardaLepes	Fri Jan 24 22:54:47 +0000 2020	0	0	@icamilistica @PePo_fco No , solo molesto	https://twitter.com/NardaLepes/status/1220842410261078017	[]	@icamilistica	
NardaLepes	Fri Jan 24 22:54:32 +0000 2020	5	0	@GabyPoplavski @danieldrexler La busco, gracias	https://twitter.com/NardaLepes/status/1220842349091266560	[]	@GabyPoplavski	
NardaLepes	Fri Jan 24 22:47:06 +0000 2020	3	0	@RogerBx3 Gracias	https://twitter.com/NardaLepes/status/1220840478792454145	[]	@RogerBx3	
NardaLepes	Fri Jan 24 22:44:56 +0000 2020	10	0	@icamilistica Si si hice los estudios , pero el saber popular aveces ayuda.	https://twitter.com/NardaLepes/status/1220839933365100546	[]	@icamilistica	
NardaLepes	Fri Jan 24 22:43:46 +0000 2020	0	0	@daniladebingen Hace 3 dias que esta peor creo	https://twitter.com/NardaLepes/status/1220839637519826944	[]	@daniladebingen	
NardaLepes	Fri Jan 24 22:23:18 +0000 2020	127	16	Alguien de aca con  tinitus, tienen algún consejo para ayudar? Gracias... 👂🏼🎧	https://twitter.com/NardaLepes/status/1220834488751661057	[]		
NardaLepes	Fri Jan 24 22:10:27 +0000 2020	4	0	@mydogiscutest @LopaLoca	https://twitter.com/NardaLepes/status/1220831252296732683	[]	@mydogiscutest	
NardaLepes	Fri Jan 24 00:27:40 +0000 2020	3	0	@sebacampanario @chaniguyot Yo con ciertas cosas lo hago.	https://twitter.com/NardaLepes/status/1220503396655955975	[]	@sebacampanario	
NardaLepes	Thu Jan 23 19:19:38 +0000 2020	2	0	@eldacantu En ensalada, en sopa, salteada con ajo. Escurrir bien!	https://twitter.com/NardaLepes/status/1220425876577431557	[]	@eldacantu	
NardaLepes	Wed Jan 22 04:38:20 +0000 2020	4	0	@sebacampanario @wsosaescudero @kgalperin Faina, las uvas y la vauquita.  El resto  paso.	https://twitter.com/NardaLepes/status/1219841705307967488	[]	@sebacampanario	
NardaLepes	Wed Jan 22 00:00:18 +0000 2020	3	0	@NewYorker @peggyorenstein @tamtenenbaum	https://twitter.com/NardaLepes/status/1219771732971675648	[]	@NewYorker	
NardaLepes	Tue Jan 21 23:44:25 +0000 2020	1	1	@HarvardChanSPH @rgabrieldelgado	https://twitter.com/NardaLepes/status/1219767736429051904	[]	@HarvardChanSPH	
NardaLepes	Tue Jan 21 01:08:11 +0000 2020	9	0	@sebacampanario Dale. Me sumo.	https://twitter.com/NardaLepes/status/1219426429617819648	[]	@sebacampanario	
NardaLepes	Mon Jan 20 21:55:16 +0000 2020	11	0	@HamillHimself @ginotubaro	https://twitter.com/NardaLepes/status/1219377879965949953	[]	@HamillHimself	
NardaLepes	Mon Jan 20 19:04:57 +0000 2020	67	2	@Alinadeperfil Mi regla es :50%del plato vegetal fresco . Como legumbres todas las semanas, como liquido : agua. Poca carne y variada. (Re uso de hueso y grasa) y si como porquerias q me gustan, lo haga sabiendolo. Ni kiosko, ni gaseosa. Y sobre todo nada que simule ser otra cosa.	https://twitter.com/NardaLepes/status/1219335018738307076	[]	@Alinadeperfil	
NardaLepes	Sun Jan 19 19:15:39 +0000 2020	3	0	@rayovirtual @sebacampanario Algo de lo que dice Bying-Chul Han	https://twitter.com/NardaLepes/status/1218975322693152771	[]	@rayovirtual	
NardaLepes	Sun Jan 19 16:31:30 +0000 2020	2	0	@PecadorRDT Todos distintos!	https://twitter.com/NardaLepes/status/1218934016465829888	[]	@PecadorRDT	
NardaLepes	Sun Jan 19 16:29:24 +0000 2020	13	0	@chelorengo Paulin!	https://twitter.com/NardaLepes/status/1218933485760544768	[]	@chelorengo	
NardaLepes	Sun Jan 19 16:25:42 +0000 2020	44	0	@nicolasjuan @nsalvarrey Hacemos el mismo programa!	https://twitter.com/NardaLepes/status/1218932557041033216	[]	@nicolasjuan	
NardaLepes	Sun Jan 19 16:23:37 +0000 2020	7	0	@_neocai_ @PatoMoreno91 Lee lo que recomiendan ! Veni, es una ciudad divina.	https://twitter.com/NardaLepes/status/1218932030928494594	[]	@_neocai_	
NardaLepes	Sun Jan 19 15:41:22 +0000 2020	10	0	@IleanaSchinder @losmartes1 Si! X eso queremos armar el nuestro! Gracias!	https://twitter.com/NardaLepes/status/1218921397604495366	[]	@IleanaSchinder	
NardaLepes	Sun Jan 19 14:22:48 +0000 2020	438	48	Que plan le recomendarías a un turista en BA en su primera visita?	https://twitter.com/NardaLepes/status/1218901627563913216	[]		
NardaLepes	Sun Jan 19 12:52:14 +0000 2020	4	0	@DanteRofi @LANACION Gran pescado, pero tiene temporada corta y no se vonsigue mucho. Chernia y pez limón, hay ahora!	https://twitter.com/NardaLepes/status/1218878836340862978	[]	@DanteRofi	
NardaLepes	Sat Jan 18 14:44:05 +0000 2020	85	18	Mañana es 19 y se come pescado: Todo lo que hay que saber para comer (más) pescado https://t.co/aw0d2BhPn7 vía @LANACION	https://twitter.com/NardaLepes/status/1218544593001746432	[]	@LANACION	
NardaLepes	Sat Jan 18 14:41:15 +0000 2020	2	0	@edmundogs @nadaesgratis @sebacampanario La clave para mi es atacar x todos los angulos. Via tabaco.	https://twitter.com/NardaLepes/status/1218543881698140161	[]	@edmundogs	
NardaLepes	Wed Jan 15 13:15:15 +0000 2020	41	22	El equivalente a 4.291.666 Coliseos se está quemando hoy en Australia.  https://t.co/ISIMYmyd6b #Australia #bushfires #dataviz #nswfiresdataviz	https://twitter.com/NardaLepes/status/1217435073466728448	[{'text': 'Australia', 'indices': [96, 106]}, {'text': 'bushfires', 'indices': [107, 117]}, {'text': 'dataviz', 'indices': [118, 126]}, {'text': 'nswfiresdataviz', 'indices': [127, 143]}]		#Australia
NardaLepes	Tue Jan 14 16:13:02 +0000 2020	10	0	@CariPert No, recien hecho o nada. En Comedor hay.	https://twitter.com/NardaLepes/status/1217117428779552771	[]	@CariPert	
NardaLepes	Sun Jan 12 22:46:22 +0000 2020	6	0	@MarceloDominion @sebacampanario Limon es limon. Sabor lima , no gracias	https://twitter.com/NardaLepes/status/1216491639486734338	[]	@MarceloDominion	
NardaLepes	Sun Jan 12 22:25:35 +0000 2020	0	0	@disalch Publinota	https://twitter.com/NardaLepes/status/1216486407763628035	[]	@disalch	
NardaLepes	Sun Jan 12 22:23:23 +0000 2020	66	3	@sebacampanario Que pidan disculpas por saborizar la cerveza.	https://twitter.com/NardaLepes/status/1216485853599539201	[]	@sebacampanario	
NardaLepes	Sun Jan 12 21:51:53 +0000 2020	9	1	@PabloRichly Tiempo	https://twitter.com/NardaLepes/status/1216477928277585920	[]	@PabloRichly	
NardaLepes	Sun Jan 12 14:29:26 +0000 2020	11	0	@FlorHalfon @verorosalesok @trottanico 50	https://twitter.com/NardaLepes/status/1216366582110347264	[]	@FlorHalfon	
NardaLepes	Sun Jan 12 14:17:38 +0000 2020	38	1	@MicaelaLibson Mas alla de que no da, es chotisima.	https://twitter.com/NardaLepes/status/1216363609246310402	[]	@MicaelaLibson	
NardaLepes	Sun Jan 12 13:51:37 +0000 2020	13	1	@Lacarpo @martinpiro Puaj, y no sirve.	https://twitter.com/NardaLepes/status/1216357065075167233	[]	@Lacarpo	
NardaLepes	Sun Jan 12 10:30:41 +0000 2020	6	2	@sebacampanario Mi “formula” es usarla como condimento. (Incluyendo grasa y hueso)	https://twitter.com/NardaLepes/status/1216306496889348096	[]	@sebacampanario	
NardaLepes	Sun Jan 12 10:28:38 +0000 2020	169	2	@martinpiro Solo si lo necesita, (tomates poco maduros) y muy poquita.	https://twitter.com/NardaLepes/status/1216305982663544832	[]	@martinpiro	
NardaLepes	Fri Jan 10 15:43:20 +0000 2020	7	0	@rusosnith Yo hice el mio a pulmon, no es taaan distinto. Lo expandi un poco mas. El otro similar es el yogourt y el pan chato.	https://twitter.com/NardaLepes/status/1215660404338298880	[]	@rusosnith	
NardaLepes	Fri Jan 10 01:51:14 +0000 2020	46	1	@MataiusIM @panchomar_ok @odonnellmaria Hola, no estoy metida. Me llamaron para 2 reuniones. Cualquiera que me haya escuchado alguna vez sabe q estoy en contra. Incluso lo dije en la conf de prensa.	https://twitter.com/NardaLepes/status/1215450996312367104	[]	@MataiusIM	
NardaLepes	Thu Jan 09 15:17:27 +0000 2020	14	1	@gencomatias Que si no se ayuda a los productores de la agricultura familiar , va a ser cada vez peor.	https://twitter.com/NardaLepes/status/1215291502206881798	[]	@gencomatias	
NardaLepes	Thu Jan 09 15:16:10 +0000 2020	2	0	@micalatasa02 @SantiCafiero Feo. Bien feo.	https://twitter.com/NardaLepes/status/1215291176200364032	[]	@micalatasa02	
NardaLepes	Thu Jan 09 15:14:21 +0000 2020	10	0	@Mumita_M @RCachanosky @soytatenga Me gusta cero, y lo dije ahi mismo. Adelante de todo el mundo. Como hace años digo lo mismo.	https://twitter.com/NardaLepes/status/1215290719310700546	[]	@Mumita_M	
NardaLepes	Thu Jan 09 15:13:20 +0000 2020	7	0	@jschonfe @Emipascuarelli @martin_caparros Por mi ni azucarada, ni light. En niños :ninguna.	https://twitter.com/NardaLepes/status/1215290466884837376	[]	@jschonfe	
NardaLepes	Thu Jan 09 15:12:22 +0000 2020	33	0	@SpinelliMariano @LicDanielArroyo Sr, de ese tema opine en publico, en contra, igual que hace años. A mi no me cosultaron nada.	https://twitter.com/NardaLepes/status/1215290221220245504	[]	@SpinelliMariano	
NardaLepes	Thu Jan 09 15:10:52 +0000 2020	1	0	@Ayerfuidumas @MesaCompartida @Metro951 Tostado de gruyere o torrejas!	https://twitter.com/NardaLepes/status/1215289842441113600	[]	@Ayerfuidumas	
NardaLepes	Thu Jan 09 14:59:36 +0000 2020	34	1	@rayovirtual Team Sheila	https://twitter.com/NardaLepes/status/1215287009960452096	[]	@rayovirtual	
NardaLepes	Wed Jan 08 20:27:02 +0000 2020	9	1	@mbeaguerra @Tinelli @LicDanielArroyo Lo dije , lo digo, y sigo...	https://twitter.com/NardaLepes/status/1215007024209104897	[]	@mbeaguerra	
NardaLepes	Wed Jan 08 20:15:08 +0000 2020	18	2	@ferosoriano Niños, ningun barrio no deberian tomar gaseosa. Adultos que hagan lo q quieran.	https://twitter.com/NardaLepes/status/1215004025600565249	[]	@ferosoriano	
NardaLepes	Wed Jan 08 12:24:17 +0000 2020	15	0	@rafaazabaleta Y no estoy de acuerdo. Yo di mi punto de vista. El mismo que doy desde hace años.	https://twitter.com/NardaLepes/status/1214885534490931201	[]	@rafaazabaleta	
NardaLepes	Wed Jan 08 12:23:06 +0000 2020	43	0	@SpinelliMariano @LicDanielArroyo Lo dije en la conferencia de prensa, y lo dije en la mesa. Y lo digo hace años. Impuestos, etiquetado y no publicidad dirigida a niños.	https://twitter.com/NardaLepes/status/1214885234442932225	[]	@SpinelliMariano	
NardaLepes	Wed Jan 08 12:20:45 +0000 2020	17	0	@DataTom7 Yo di mi opinion, incluso en la conferencia de prensa. Para mi no van. Pero no decido, solo puedo dar mi punto de vista. Pero si la opinion publica esta en contra, es la unica manera.	https://twitter.com/NardaLepes/status/1214884643079622658	[]	@DataTom7	
NardaLepes	Tue Jan 07 15:58:41 +0000 2020	2	0	@emilianchamorro @BaikalTertulia Libro cortito, “la sociedad del cansancio”	https://twitter.com/NardaLepes/status/1214577102747557888	[]	@emilianchamorro	
NardaLepes	Tue Jan 07 14:32:55 +0000 2020	7	3	@emilianchamorro @BaikalTertulia Que requiere mas energia-accion elegir no hacer (parar la pelota) , que seguir haciendo por impulso o pasar de pantalla/nivel.	https://twitter.com/NardaLepes/status/1214555520012439552	[]	@emilianchamorro	
NardaLepes	Tue Jan 07 13:55:48 +0000 2020	7	3	@BaikalTertulia @emilianchamorro Byung-Chul Han, sobre el cansancio y el no-hacer.	https://twitter.com/NardaLepes/status/1214546175979864065	[]	@BaikalTertulia	
NardaLepes	Tue Jan 07 13:53:24 +0000 2020	5	0	@faustotrete Hay acelga morada y amarilla, entre otras, las hojas de remolacha tambien se comen, pero son otras.	https://twitter.com/NardaLepes/status/1214545572629233665	[]	@faustotrete	
NardaLepes	Tue Jan 07 13:50:30 +0000 2020	3	0	@edmundogs @sebacampanario Si fuese que la gente consume azucar solo por el “dulce”, pero no es asi.	https://twitter.com/NardaLepes/status/1214544843545989121	[]	@edmundogs	
NardaLepes	Fri Jan 03 14:01:29 +0000 2020	4	0	@danyscht @SolCivale Hablemos!	https://twitter.com/NardaLepes/status/1213098054032732161	[]	@danyscht	
NardaLepes	Fri Jan 03 11:34:20 +0000 2020	17	0	@danyscht Algunos ya los habias publicado, genial, me avisas antes de planear la proxima? Vamos x plantas?	https://twitter.com/NardaLepes/status/1213061025580408833	[]	@danyscht	
NardaLepes	Fri Jan 03 11:28:21 +0000 2020	2	0	@danyscht Gracias!!!	https://twitter.com/NardaLepes/status/1213059520022237186	[]	@danyscht	
NardaLepes	Sun Dec 29 20:43:46 +0000 2019	21	0	@anahi_ribeiro Jaajaj que tome agua.	https://twitter.com/NardaLepes/status/1211387355971629057	[]	@anahi_ribeiro	
NardaLepes	Thu Dec 26 01:24:40 +0000 2019	4	0	@leandrocamino @stephichernov Con el de fruta abrillantada tambien va!	https://twitter.com/NardaLepes/status/1210008493945700352	[]	@leandrocamino	
NardaLepes	Thu Dec 26 00:09:01 +0000 2019	2	0	@stephichernov 👏🏼👏🏼👏🏼👏🏼👏🏼	https://twitter.com/NardaLepes/status/1209989457082015751	[]	@stephichernov	
NardaLepes	Wed Dec 25 19:31:49 +0000 2019	62	2	@dzapatillas Las mejores del mercado pueden tener hasta 64 % de fruta.	https://twitter.com/NardaLepes/status/1209919698156032002	[]	@dzapatillas	
NardaLepes	Wed Dec 25 15:05:18 +0000 2019	1	0	@vanalaeropuerto @OrvuaEx Jajajaja	https://twitter.com/NardaLepes/status/1209852623895121923	[]	@vanalaeropuerto	
NardaLepes	Wed Dec 25 14:53:38 +0000 2019	18	0	@AxelKuschevatzk Cinco	https://twitter.com/NardaLepes/status/1209849690331725826	[]	@AxelKuschevatzk	
NardaLepes	Wed Dec 25 14:53:26 +0000 2019	1	0	@sebacampanario Renania?	https://twitter.com/NardaLepes/status/1209849639937224709	[]	@sebacampanario	
NardaLepes	Wed Dec 25 14:50:16 +0000 2019	1	0	@vanalaeropuerto @OrvuaEx ??? Hace años !	https://twitter.com/NardaLepes/status/1209848840951681026	[]	@vanalaeropuerto	
NardaLepes	Wed Dec 25 00:13:35 +0000 2019	2	0	@lovenloven Hot	https://twitter.com/NardaLepes/status/1209628216710893571	[]	@lovenloven	
NardaLepes	Tue Dec 24 21:55:34 +0000 2019	26	0	@dianamaffia @MicaelaLibson El matambre casero siempre se quiere y se respeta. Feliz navidad!	https://twitter.com/NardaLepes/status/1209593482664394754	[]	@dianamaffia	
NardaLepes	Tue Dec 24 21:25:40 +0000 2019	6	0	@MicaelaLibson @dianamaffia Yo tambien	https://twitter.com/NardaLepes/status/1209585960364781568	[]	@MicaelaLibson	
NardaLepes	Mon Dec 23 19:43:36 +0000 2019	17	0	@JavierGardes Gracias	https://twitter.com/NardaLepes/status/1209197884052299783	[]	@JavierGardes	
NardaLepes	Mon Dec 23 19:22:18 +0000 2019	5	2	@Pandybelpe @spitta1969 @rodysuarez Ley 7722 !	https://twitter.com/NardaLepes/status/1209192527728906241	[]	@Pandybelpe	
NardaLepes	Mon Dec 23 19:08:49 +0000 2019	0	0	@hhdospierre @Lechardoy Feliz año y gracias... 🍑	https://twitter.com/NardaLepes/status/1209189131303182336	[]	@hhdospierre	
NardaLepes	Mon Dec 23 19:05:59 +0000 2019	32	1	@penotti @spitta1969 Lo que digo ahora es lo que vengo diciendo hace años. Le podes preguntar a tus viejos .	https://twitter.com/NardaLepes/status/1209188418208632837	[]	@penotti	
NardaLepes	Mon Dec 23 14:02:58 +0000 2019	5	0	@porliniers Para, Ignatius tiene un lugar en mi corazon. Esssste no.	https://twitter.com/NardaLepes/status/1209112163698270211	[]	@porliniers	
NardaLepes	Mon Dec 23 13:49:46 +0000 2019	5	0	@rodoreich Esta lleno.	https://twitter.com/NardaLepes/status/1209108843055210498	[]	@rodoreich	
NardaLepes	Mon Dec 23 13:49:30 +0000 2019	391	14	@spitta1969 Sra, el acceso al agua potable es prioridad. Vea el video o lea lo que dije. Completo. Despues si tiene ganas opine.	https://twitter.com/NardaLepes/status/1209108773769531393	[]	@spitta1969	
NardaLepes	Mon Dec 23 13:46:37 +0000 2019	20	0	@gusma Somos adultos , cuando quieras. Para mi regular, si o si con gas y fria. Y solo cuando estoy muy cansada. Vos?	https://twitter.com/NardaLepes/status/1209108046481444864	[]	@gusma	
NardaLepes	Mon Dec 23 10:51:45 +0000 2019	5	1	@matiasshaw @LucianoCohan El plan de la tarjeta me dijeron que se podia mejorar. #noJmafEnPrimeraInfancia	https://twitter.com/NardaLepes/status/1209064041181777920	[{'text': 'noJmafEnPrimeraInfancia', 'indices': [81, 105]}]	@matiasshaw	#noJmafEnPrimeraInfancia
NardaLepes	Mon Dec 23 10:47:55 +0000 2019	1014	41	@nachomdeo Sr, por lo que veo usted esta de acuerdo en seguir facilitando que menores de 6 años consuman  bebidas con jarabe de maiz de alta fructosa.  Hable con la OMS, no conmigo. Es lo que recomiendan ellos. Que bandera la suya, en defensa del JAF en primera infancia.	https://twitter.com/NardaLepes/status/1209063075934081024	[]	@nachomdeo	
NardaLepes	Mon Dec 23 10:43:21 +0000 2019	1	0	@hhdospierre @Lechardoy Ya lo extrañaba.	https://twitter.com/NardaLepes/status/1209061928884211712	[]	@hhdospierre	
NardaLepes	Sun Dec 22 23:21:20 +0000 2019	2	0	@fotero @claudiapineiro @LANACION Eso es exactamente lo que digo.	https://twitter.com/NardaLepes/status/1208890293887614976	[]	@fotero	
NardaLepes	Sun Dec 22 23:20:06 +0000 2019	18	0	@matiasshaw @LucianoCohan Mi intencion al menos es cambiar eso.	https://twitter.com/NardaLepes/status/1208889983072907267	[]	@matiasshaw	
NardaLepes	Sun Dec 22 23:19:10 +0000 2019	16	1	@JTartaglione @alferdez @cuervotinelli Exactamente. Dr.	https://twitter.com/NardaLepes/status/1208889749387333632	[]	@JTartaglione	
NardaLepes	Sun Dec 22 23:15:45 +0000 2019	4	0	@fedegueren @Lechardoy Fede, para saber los pruebo, no se que haras vos.	https://twitter.com/NardaLepes/status/1208888885830397952	[]	@fedegueren	
NardaLepes	Sat Dec 21 12:24:09 +0000 2019	39	0	@claudiapineiro @LANACION Recomiendo leer. “Wepons of math destruction”	https://twitter.com/NardaLepes/status/1208362518663614464	[]	@claudiapineiro	
NardaLepes	Sat Dec 21 11:33:51 +0000 2019	119	7	@claudiapineiro @LANACION Y es el problema principal de los algoritmos, el sesgo desde el minuto uno.	https://twitter.com/NardaLepes/status/1208349861336305664	[]	@claudiapineiro	
NardaLepes	Thu Dec 19 19:26:34 +0000 2019	5	0	@YouAreMyBezoar Gracias! Tenemos un gran equipo!	https://twitter.com/NardaLepes/status/1207744047294615552	[]	@YouAreMyBezoar	
NardaLepes	Thu Dec 19 19:18:42 +0000 2019	56	6	Siempre util, siempre bien. https://t.co/I1kay5C17I	https://twitter.com/NardaLepes/status/1207742069084753920	[]		
NardaLepes	Thu Dec 19 13:26:45 +0000 2019	5	0	@emilianchamorro Pero hay problemas que si no se atacan por varios angulos (otros problemas) al mismo tiempo no hay avance real.	https://twitter.com/NardaLepes/status/1207653495547056131	[]	@emilianchamorro	
NardaLepes	Thu Dec 19 13:02:08 +0000 2019	9	1	@capitanintriga @juansklar @Galernalibros Lo lees en tres dias! No paras. No llega al verano!	https://twitter.com/NardaLepes/status/1207647302430724097	[]	@capitanintriga	
NardaLepes	Thu Dec 19 12:56:47 +0000 2019	1716	58	Los damascos estan especialmente ricos este año. Dales bola.	https://twitter.com/NardaLepes/status/1207645954368778240	[]		
NardaLepes	Thu Dec 19 12:47:09 +0000 2019	13	2	@CanRocaCeller La cocina y la comida.	https://twitter.com/NardaLepes/status/1207643530706984960	[]	@CanRocaCeller	
NardaLepes	Thu Dec 19 11:35:16 +0000 2019	14	0	@ChNora Es buenisima. Pero a mi me gusta la de mi mama!	https://twitter.com/NardaLepes/status/1207625442615803904	[]	@ChNora	
NardaLepes	Thu Dec 19 03:44:42 +0000 2019	9	1	@zooedipo Te cambio carre x tomates rellenos.	https://twitter.com/NardaLepes/status/1207507017742606337	[]	@zooedipo	
NardaLepes	Thu Dec 19 01:36:40 +0000 2019	810	19	Ok de la encuesta de comidas de navidad que hice, claramente el numero 1 es el vitel tone, segundo asado y tercero ensalada rusa. La sorpresa... mucho taco!	https://twitter.com/NardaLepes/status/1207474796759519232	[]		
NardaLepes	Tue Dec 17 14:12:17 +0000 2019	360	2	@LANACION Por favor los titulares.	https://twitter.com/NardaLepes/status/1206940181300953088	[]	@LANACION	
NardaLepes	Sun Dec 15 23:15:32 +0000 2019	2	0	@dodo @dzapatillas	https://twitter.com/NardaLepes/status/1206352117813907456	[]	@dodo	
NardaLepes	Sun Dec 15 18:25:35 +0000 2019	0	0	@fedkukso @megustaleerarg A donde lo mandaste?	https://twitter.com/NardaLepes/status/1206279149473746955	[]	@fedkukso	
NardaLepes	Sun Dec 15 17:08:58 +0000 2019	1	0	@fedkukso Ese digo! Pero si no llegas a tiempo no comes!	https://twitter.com/NardaLepes/status/1206259869541634048	[]	@fedkukso	
NardaLepes	Sun Dec 15 16:07:12 +0000 2019	19	1	Segunda hora de programa con @nsalvarrey en @Metro951 #Mesacompartida	https://twitter.com/NardaLepes/status/1206244324134051842	[{'text': 'Mesacompartida', 'indices': [54, 69]}]	@nsalvarrey	#Mesacompartida
NardaLepes	Sun Dec 15 13:07:13 +0000 2019	3	0	@lovenloven @lemondefr Obvio	https://twitter.com/NardaLepes/status/1206199031401201664	[]	@lovenloven	
NardaLepes	Sat Dec 14 16:54:30 +0000 2019	1	0	@CariPert Naaah	https://twitter.com/NardaLepes/status/1205893840743403530	[]	@CariPert	
NardaLepes	Sat Dec 14 16:45:08 +0000 2019	8	1	@nicogico @juansklar Aburrirse un poco es bueno.	https://twitter.com/NardaLepes/status/1205891482747580416	[]	@nicogico	
NardaLepes	Sat Dec 14 16:41:26 +0000 2019	10	0	@CariPert Mmm...Que una generacion aprenda a fermentar, embutir y conservar. Si. Que le demos impulso a un producto de estacion juntos al unisono. Si. Lo demas no me importa.	https://twitter.com/NardaLepes/status/1205890549825363968	[]	@CariPert	
NardaLepes	Sat Dec 14 16:05:15 +0000 2019	7	1	@CariPert Los que la desterraron, quedan pocos. Van volviendo...	https://twitter.com/NardaLepes/status/1205881446256250881	[]	@CariPert	
NardaLepes	Sat Dec 14 15:24:30 +0000 2019	4	0	@CariPert Ya son pocos	https://twitter.com/NardaLepes/status/1205871190163763206	[]	@CariPert	
NardaLepes	Sat Dec 14 14:16:54 +0000 2019	3	0	@pedrobek @MicaelaLibson Con sashimi y tiempo?	https://twitter.com/NardaLepes/status/1205854178003865601	[]	@pedrobek	
NardaLepes	Sat Dec 14 14:08:56 +0000 2019	5	0	@MicaelaLibson @pedrobek Rookies	https://twitter.com/NardaLepes/status/1205852175546699776	[]	@MicaelaLibson	
NardaLepes	Fri Dec 13 22:34:33 +0000 2019	4	0	@sebacampanario @bilinkis @earlkman @marturua @tamtenenbaum @wsosaescudero @carlosdiuk @andresmalamud @florlopezboo @vsemesh @AgusZerboni @marcelorinesi A vos! Y a todos lo que asisten a Proxi!	https://twitter.com/NardaLepes/status/1205617026699579392	[]	@sebacampanario	
NardaLepes	Fri Dec 13 21:52:27 +0000 2019	6	0	@dianamaffia Jaja igual sandwich de cerezas habria que probarlo...!	https://twitter.com/NardaLepes/status/1205606432772689928	[]	@dianamaffia	
NardaLepes	Wed Dec 11 12:33:10 +0000 2019	12	0	@dzapatillas Viste el doc de netflix de fake make up?	https://twitter.com/NardaLepes/status/1204740907775528960	[]	@dzapatillas	
NardaLepes	Tue Dec 10 22:02:28 +0000 2019	2	0	@CariPert Cual compraste?	https://twitter.com/NardaLepes/status/1204521789038182401	[]	@CariPert	
NardaLepes	Mon Dec 09 18:45:11 +0000 2019	7	0	@cerezapawlak @CariPert En San Pablo ahora casi todas las cancheras tiene tragos.	https://twitter.com/NardaLepes/status/1204109753292595206	[]	@cerezapawlak	
NardaLepes	Sun Dec 08 13:04:54 +0000 2019	13	0	@capitanintriga Ojo, yo avecea me pongo un cap y pañuelo asi.... duermo con la boca  abierta aveces... 🤷🏻‍♀️	https://twitter.com/NardaLepes/status/1203661730905305088	[]	@capitanintriga	
NardaLepes	Sun Dec 08 12:27:32 +0000 2019	113	13	Clientes, verduleros y que comemos. Mi nota de ayer en @LANACION  https://t.co/j0oDJInOEA	https://twitter.com/NardaLepes/status/1203652327816740864	[]	@LANACION	
NardaLepes	Sun Dec 08 12:25:23 +0000 2019	6	0	@AxelKuschevatzk Entonces hagamosla en docs y la editamos sin parar	https://twitter.com/NardaLepes/status/1203651789138071552	[]	@AxelKuschevatzk	
NardaLepes	Sun Dec 08 12:21:33 +0000 2019	5	0	@AxelKuschevatzk Hace tu propia lista !	https://twitter.com/NardaLepes/status/1203650824393707521	[]	@AxelKuschevatzk	
NardaLepes	Fri Dec 06 20:06:59 +0000 2019	1	0	@dzapatillas Los amo.	https://twitter.com/NardaLepes/status/1203043177701298176	[]	@dzapatillas	
