screen_name	date	fav	retweet	text
mauriciomacri	Mon Apr 01 12:57:09 +0000 2019	4442	1544	En vivo: el Presidente en Junín. Hoy comienza a circular el transporte público en la ciudad de Junín después de 25 años https://t.co/FPjeVpABOu
mauriciomacri	Sun Mar 31 17:46:45 +0000 2019	11727	3450	No le tenemos miedo a la libertad. Sabemos que los argentinos queremos ser libres para siempre. Cambiamos.
mauriciomacri	Sun Mar 31 17:46:44 +0000 2019	12738	4402	No cambiamos los horarios de los partidos de fútbol para perjudicar el rating de programas de TV, no compramos medios con intermediarios que evaden impuestos, no bloqueamos los camiones de los diarios. No hacemos nada en contra de la libertad de expresión.
mauriciomacri	Sun Mar 31 17:46:44 +0000 2019	4968	2144	No aceptamos que se escupa la imagen de personas públicas, no insultamos, no entramos como matones a los diarios ni los rompemos, no derribamos antenas, no creamos programas de propaganda para atacar a quienes piensan distinto ni usamos el fútbol para elogiarnos o perseguir
mauriciomacri	Sun Mar 31 17:46:43 +0000 2019	3558	1530	No intervenimos ni influimos en las decisiones editoriales, no presionamos ni cuestionamos la tarea de los medios ni de los profesionales de prensa, no descalificamos, no aceptamos que se “juzguen” periodistas en la Plaza de Mayo como sucedió hace apenas 9 años atrás.
mauriciomacri	Sun Mar 31 17:46:43 +0000 2019	5083	2317	Nunca antes se gastó menos plata en pauta publicitaria que en este gobierno. Dicho de manera directa esto significa que no se usa la publicidad oficial como un mecanismo para domesticar medios o someter periodistas como sí se hacía antes.
mauriciomacri	Sun Mar 31 17:46:42 +0000 2019	2852	1165	Hoy en Argentina la libertad es absoluta. Es tan grande que se volvió transparente. Pero conviene recordar que lo que vivimos es el resultado de haber abandonado para siempre los mecanismos encubiertos que usaron gobiernos anteriores para someter a la libertad.
mauriciomacri	Sun Mar 31 17:46:42 +0000 2019	2506	974	Dijimos que nuestro propósito era representar un cambio profundo que ya existía en el corazón de los argentinos. Ese cambio se manifiesta en casi todas las esferas de la vida y el respeto por la libertad de expresión y de prensa son tal vez los más importantes para la democracia.
mauriciomacri	Sun Mar 31 17:46:41 +0000 2019	2311	919	"""...niveles crecientes de transparencia, comparecencias constantes de funcionarios ante la prensa y la eliminación de las prácticas de hostigamiento que sufrieron periodistas y medios en etapas anteriores"""
mauriciomacri	Sun Mar 31 17:46:41 +0000 2019	2275	912	Daniel Dessein, informante por Argentina, dijo: “En el país rige una amplia libertad de expresión y de prensa, que se manifiesta en un sistema periódico de rendición de cuentas (sigue)
