id_viaje	id_taxista	distancia	duracion	cantidad_pasajeros
1211	93	10155	2251	1
1212	883	7213	1762	1
1213	769	4492	823	1
1214	604	11	544	1
1215	292	15781	1966	1
1216	558	3074	970	3
1217	465	2626	787	2
1218	2	1390	475	2
1219	189	2620	745	1
1220	756	3425	742	1
1221	547	5451	1026	1
1222	846	1591	385	1
1223	781	3214	900	1
1224	39	916	387	2
1225	650	10804	1619	1
1226	609	5164	1116	2
1227	189	4926	1336	1
1228	783	1577	400	2
1229	834	8103	1128	1
1230	921	1688	523	1
1231	93	11412	1700	1
1232	518	6665	1540	1
1233	576	8982	1726	2
1234	666	1932	506	4
1235	38	5095	976	2
1236	594	4262	994	1
1237	395	11786	2085	2
1238	286	2760	902	3
1239	580	467	218	1
1240	537	4207	1086	2
1241	784	2171	676	2
1242	298	2539	519	2
1243	781	3519	1116	1
1244	474	410	405	3
1245	391	11435	1790	1
1246	594	3779	955	1
1247	295	3529	1056	1
1248	93	1057	492	3
1249	37	1730	472	1
1250	938	7527	1513	2
1251	420	6334	697	1
1252	641	2752	694	1
1253	524	4041	774	1
1254	699	6032	1446	1
1255	192	2736	740	1
1256	480	2459	641	2
1257	487	587	204	1
1258	369	3431	831	3
1259	846	2308	718	1
1260	474	1422	466	1
1261	373	4017	985	2
1262	609	9607	1471	1
1263	660	5131	1499	1
1264	594	5413	1067	2
1265	2	1839	578	1
1266	295	2803	616	2
1267	373	2262	663	2
1268	660	4704	1156	4
1269	943	8948	1364	1
1270	881	2795	781	1
1271	398	6069	1491	1
1272	391	4482	840	2
1273	576	5346	1138	1
1274	785	9343	2072	3
1275	94	2491	786	1
1276	418	12290	1667	1
1277	2	5117	863	1
1278	524	2575	790	2
1279	391	3535	939	1
1280	517	1648	470	1
1281	398	4119	410	2
1282	938	2845	754	4
1283	8	712	240	1
1284	923	5218	922	3
1285	230	5737	1378	1
1286	846	2290	630	1
1287	114	2485	662	3
1288	164	3067	790	1
1289	351	5310	1257	2
1290	8	4973	1161	1
1291	838	3122	865	2
1292	398	12	205	3
1293	482	1301	395	2
1294	20	7910	1531	1
1295	230	1310	321	3
1296	660	7954	1739	2
1297	8	5855	1040	2
1298	418	1084	463	1
1299	594	2768	715	2
1300	420	5898	1097	4
1301	664	7729	1098	2
1302	258	1591	411	3
1303	357	2167	564	1
1304	474	4111	1227	2
1305	21	88	680	1
1306	769	3803	824	2
1307	230	6724	1297	1
1308	664	3865	857	3
1309	857	9269	1568	2
1310	114	3521	947	1
1311	8	3502	820	3
1312	398	926	207	1
1313	114	5509	1444	1
1314	257	3695	898	2
1315	21	5222	942	1
1316	6	3759	858	2
1317	114	4082	1101	1
1318	258	4118	770	1
1319	166	1022	377	1
1320	8	1491	467	1
1321	55	9359	1720	1
1322	692	3059	861	4
1323	664	13912	1888	2
1324	420	9936	1671	1
1325	319	2018	876	3
1326	796	2629	504	1
1327	476	7170	1618	3
1328	223	4371	1032	1
1329	322	4512	1158	1
1330	767	1921	544	1
1331	563	2606	701	1
1332	811	5782	1260	1
1333	479	2552	649	2
1334	359	2647	722	1
1335	685	3974	757	2
1336	479	4734	1204	1
1337	796	629	438	1
1338	567	2412	665	2
1339	317	5534	1456	2
1340	318	732	350	2
1341	767	9598	1302	1
1342	34	238	2880	1
1343	376	5917	1463	2
1344	318	5942	919	1
1345	237	3791	1038	1
1346	811	2540	745	1
1347	287	2154	687	2
1348	925	6285	1419	1
1349	359	4079	789	1
1350	324	2458	552	1
1351	767	6371	1403	2
1352	143	1314	437	2
1353	869	4186	955	2
1354	287	5407	1364	2
1355	633	7216	1650	1
1356	129	5246	936	1
1357	189	5926	1018	1
1358	405	4354	987	1
1359	465	1612	716	3
1360	953	1041	352	2
1361	682	4193	887	3
1362	869	3740	856	3
1363	873	2912	640	1
1364	950	5358	1252	1
1365	781	9064	1237	2
1366	474	8779	1792	1
1367	959	1306	444	1
1368	465	3631	1000	2
1369	424	1870	561	1
1370	98	1046	487	1
1371	93	27798	3044	1
1372	8	9	255	1
1373	5	8720	1747	1
1374	746	617	188	1
1375	741	1873	520	2
1376	746	4544	1207	2
1377	125	1503	502	3
1378	62	6509	1047	2
1379	625	3617	649	2
1380	877	1825	577	2
1381	943	3991	997	1
1382	31	4387	720	1
1383	769	2532	591	1
1384	447	11	345	2
1385	381	3993	950	1
1386	160	6176	1526	1
1387	578	6733	1503	1
1388	594	2054	664	1
1389	779	4298	1157	3
1390	580	3936	1148	1
1391	482	1059	400	1
1392	781	2285	831	1
1393	682	2182	844	1
1394	921	1700	626	2
1395	125	5011	1245	1
1396	549	1417	455	3
1397	641	4422	1263	2
1398	965	359	684	1
1399	672	4438	1160	2
1400	779	8443	1686	1
1401	537	2914	726	1
1402	482	1222	494	2
1403	37	1117	513	3
1404	502	1688	498	2
1405	580	2873	761	1
1406	1	1494	759	2
1407	398	4902	1390	1
1408	105	6205	1373	1
1409	114	6190	1213	1
1410	891	7165	1668	1
1411	668	9278	976	2
1412	134	1136	320	2
1413	499	7499	1623	1
1414	2	7591	1393	1
1415	398	5200	1504	1
1416	660	5591	849	3
1417	114	4984	1254	1
1418	881	5133	1138	2
1419	891	5574	1111	1
1420	769	5408	1094	1
1421	331	7048	1233	1
1422	524	1534	357	3
1423	57	3201	1001	1
1424	93	9469	1562	2
1425	369	2374	681	2
1426	194	4501	944	2
1427	678	915	395	1
1428	420	6813	1324	2
1429	806	2936	791	1
1430	943	2269	550	1
1431	369	908	382	3
1432	105	5217	1224	4
1433	524	6180	753	4
1434	1	4123	1141	2
1435	257	4008	672	2
1436	719	6919	983	1
1437	959	1864	770	1
1438	664	9022	1923	2
1439	853	6484	1263	2
1440	398	9052	1649	2
1441	938	1241	653	1
1442	6	5339	1260	1
1443	614	7339	1049	3
1444	288	6238	1558	2
1445	943	1770	472	1
1446	920	3730	989	2
1447	891	5681	1253	1
1448	188	3850	789	1
1449	922	1049	323	1
1450	91	1384	547	2
1451	781	2788	859	1
1452	641	3876	1083	4
1453	130	1110	385	3
1454	480	3577	802	3
1455	2	3258	786	1
1456	105	3521	1056	4
1457	580	7539	1298	1
1458	341	3143	901	2
1459	57	4497	963	2
1460	91	7536	1860	4
1461	37	2639	567	2
1462	552	7612	1827	1
1463	743	1057	287	1
1464	93	1814	470	2
1465	921	4218	1201	4
1466	890	5004	1173	1
1467	608	1303	276	1
1468	822	2906	715	1
1469	641	2624	549	1
1470	398	2269	598	1
1471	295	3141	1052	4
1472	938	3737	670	2
1473	499	3916	867	1
1474	608	4566	664	1
1475	881	1950	513	1
1476	509	9063	1716	2
1477	163	3789	964	4
1478	341	1616	411	3
1479	93	2257	643	1
1480	565	523	93	1
1481	91	3508	891	1
1482	295	1372	538	2
1483	37	3498	671	1
1484	8	5475	1407	1
1485	319	9197	1084	3
1486	509	1875	561	2
1487	482	4119	1073	1
1488	594	5042	1090	2
1489	938	1350	479	4
1490	295	3027	701	1
1491	719	3776	916	3
1492	6	6317	1309	2
1493	39	2188	743	1
1494	881	383	189	1
1495	398	6378	1057	1
1496	2	3960	1107	1
1497	114	6132	1372	1
1498	37	1205	352	1
1499	664	1721	451	1
1500	2	886	537	1
1501	398	5671	1363	4
1502	115	5990	1150	1
1503	881	4995	928	1
1504	351	3304	856	4
1505	552	5583	1134	2
1506	641	5190	1081	1
1507	662	3920	1021	2
1508	6	5590	996	1
1509	319	1232	347	1
1510	409	5099	1115	1
1511	474	5588	1377	1
1512	163	6112	1415	4
1513	662	1030	300	2
1514	55	4259	1005	2
1515	420	2503	519	2
1516	517	2765	699	1
1517	873	5366	1305	2
1518	290	5613	1050	1
1519	234	4125	1153	1
1520	93	2719	822	2
1521	290	5497	1173	4
1522	641	5316	1100	1
1523	594	1046	377	1
1524	215	5177	1332	2
1525	530	2333	443	1
1526	5	6361	1485	1
1527	934	4711	892	2
1528	774	1901	611	1
1529	359	2398	838	1
1530	318	2930	609	1
1531	650	1932	543	1
1532	817	616	258	1
1533	318	9573	1097	1
1534	324	2071	595	2
1535	558	4111	1091	1
1536	779	1122	420	4
1537	122	815	249	1
1538	741	5810	1000	3
1539	122	4379	1085	3
1540	611	5163	784	4
1541	42	3812	1112	2
1542	855	2593	600	1
1543	129	4332	1275	2
1544	741	1121	492	2
1545	42	7204	1591	1
1546	295	4426	1234	1
1547	934	2872	718	3
1548	484	8878	2200	1
1549	295	6314	942	2
1550	857	5788	1063	3
1551	558	2188	638	1
1552	359	5757	917	3
1553	578	1593	627	1
1554	752	1554	474	4
1555	189	1663	731	2
1556	324	3322	904	1
1557	313	1934	479	1
1558	61	4489	928	4
1559	372	2090	641	2
1560	256	2701	863	3
1561	318	1223	485	1
1562	741	6589	1657	2
1563	403	6513	1068	2
1564	256	115	680	2
1565	833	2036	658	1
1566	578	3723	944	4
1567	756	6359	1472	1
1568	403	3765	1035	1
1569	424	3377	758	1
1570	313	5372	1324	1
1571	189	1796	532	2
1572	741	2203	693	1
1573	756	5728	1266	1
1574	934	12227	1694	2
1575	514	1905	659	3
1576	331	1128	440	2
1577	817	2255	691	2
1578	256	1287	781	3
1579	359	3098	817	2
1580	741	5540	1457	1
1581	403	4976	1163	1
1582	113	1750	397	4
1583	771	7554	1548	1
1584	516	1112	358	2
1585	588	6	381	1
1586	256	1598	647	2
1587	815	2029	519	2
1588	741	3594	824	2
1589	170	11161	1934	3
1590	815	1880	542	2
1591	305	4421	928	1
1592	769	5043	815	3
1593	735	5578	1040	1
1594	769	3864	775	2
1595	93	7102	1579	1
1596	552	2029	538	2
1597	57	2381	741	3
1598	679	1902	548	2
1599	290	4896	1352	3
1600	833	2722	726	4
1601	403	3520	716	2
1602	170	1593	454	1
1603	588	2127	505	3
1604	369	4278	801	1
1605	105	6111	1391	1
1606	664	2862	848	2
1607	769	4477	1126	2
1608	420	3994	934	1
1609	467	5194	1084	2
1610	781	3758	1055	2
1611	482	3285	879	1
1612	487	1892	431	2
1613	509	5793	1410	1
1614	258	1462	379	1
1615	447	1286	276	2
1616	8	1701	300	1
1617	352	371	363	1
1618	447	4997	1149	1
1619	403	2079	394	2
1620	679	2081	558	2
1621	39	956	332	1
1622	256	4797	1216	4
1623	769	2583	685	1
1624	20	4749	1606	1
1625	509	5306	978	1
1626	906	7170	1473	1
1627	420	1925	407	1
1628	480	1373	324	1
1629	964	1717	647	1
1630	735	2528	713	1
1631	338	30	173	1
1632	457	849	411	3
1633	913	7756	1684	1
1634	735	1466	520	1
1635	735	1033	445	2
1636	735	1843	823	2
1637	317	4548	1026	1
1638	735	5582	1507	1
1639	692	5065	1318	1
1640	271	4253	741	1
1641	291	3575	1188	1
1642	590	4718	980	1
1643	291	8225	1598	1
1644	37	1066	276	1
1645	289	1894	543	1
1646	478	3674	815	2
1647	806	8988	1552	1
1648	294	7504	1992	2
1649	918	2305	646	2
1650	646	1623	550	2
1651	918	1605	457	1
1652	424	1328	416	1
1653	558	2908	672	1
1654	461	10433	1537	1
1655	936	3417	718	1
1656	84	7794	1169	2
1657	811	8407	1305	1
1658	855	3304	751	1
1659	685	2333	680	2
1660	758	1725	471	1
1661	466	4700	1204	2
1662	504	8343	1567	1
1663	606	2723	537	1
1664	125	691	285	1
1665	881	3937	850	2
1666	191	4484	1094	1
1667	563	6898	1233	1
1668	545	2998	753	1
1669	465	2248	716	1
1670	461	8803	1147	2
1671	741	4451	998	1
1672	401	1562	1791	1
1673	61	1624	435	1
1674	260	8125	982	1
1675	774	3893	938	2
1676	122	6412	1341	2
1677	18	1104	289	1
1678	571	6040	1361	1
1679	811	1808	508	1
1680	879	4221	952	1
1681	308	993	393	2
1682	86	1070	235	1
1683	268	2346	532	2
1684	818	4055	1278	1
1685	932	3544	745	1
1686	168	697	731	1
1687	113	5880	1246	1
1688	101	1645	525	1
1689	209	1379	428	3
1690	936	2299	605	4
1691	752	8117	1082	1
1692	796	7052	1279	1
1693	680	3542	1280	1
1694	134	1925	581	1
1695	170	2501	637	1
1696	969	3230	1190	3
1697	924	2713	713	1
1698	85	7902	1326	2
1699	372	7848	1326	4
1700	122	1354	569	1
1701	594	2212	654	1
1702	484	9543	1251	3
1703	869	1695	574	2
1704	265	5923	1541	1
1705	474	1608	508	1
1706	253	2188	583	4
1707	430	2313	658	3
1708	950	4489	727	2
1709	774	2486	711	1
1710	85	2372	647	1
1711	372	1639	376	3
1712	359	1346	431	2
1713	21	3854	851	1
1714	369	9138	2047	1
1715	30	1063	261	2
1716	855	8387	1763	2
1717	145	2443	755	1
1718	756	2775	1006	3
1719	682	2662	777	1
1720	145	1732	549	1
1721	174	4438	1356	3
1722	294	2158	439	1
1723	107	4090	1272	1
1724	403	3454	1064	1
1725	932	2104	595	2
1726	447	5925	1192	1
1727	487	4408	1024	2
1728	781	2525	375	1
1729	683	1985	661	1
1730	107	4389	1314	1
1731	894	1946	575	1
1732	258	7270	1555	1
1733	644	4758	1012	1
1734	55	10152	1719	2
1735	857	10332	1211	1
1736	578	2200	704	1
1737	541	664	242	1
1738	430	1699	418	1
1739	541	4329	1117	1
1740	878	8285	1929	4
1741	152	5071	1503	1
1742	218	10312	1529	1
1743	24	2327	733	1
1744	340	2603	759	1
1745	331	2494	628	1
1746	502	2995	775	1
1747	735	2225	575	1
1748	447	7385	1538	1
1749	719	31878	3301	1
1750	964	387	188	1
1751	578	6504	1329	1
1752	2	1310	321	3
1753	735	641	363	1
1754	735	804	267	2
1755	258	5537	1481	1
1756	664	6080	1740	1
1757	395	4243	1121	1
1758	692	6488	1224	2
1759	258	10833	921	1
1760	959	2976	712	1
1761	420	5399	1195	1
1762	799	741	311	1
1763	918	2706	605	1
1764	37	1064	276	1
1765	289	1937	543	1
1766	814	6031	1032	1
1767	109	5219	1100	1
1768	965	4424	1032	1
1769	168	9666	1912	1
1770	122	2957	908	1
1771	424	12760	1510	1
1772	289	1606	457	1
1773	918	7891	1790	1
1774	799	1179	378	2
1775	444	2943	627	2
1776	334	1096	386	2
1777	558	7173	1159	1
1778	81	5007	1333	2
1779	109	2930	599	1
1780	201	4494	1332	1
1781	803	2055	559	2
1782	596	8325	1567	1
1783	86	6390	1163	1
1784	837	756	310	1
1785	359	3288	751	1
1786	23	4381	987	1
1787	504	5578	1445	1
1788	777	1611	533	1
1789	216	1316	325	1
1790	230	9166	1637	1
1791	703	2053	621	1
1792	211	10146	1791	1
1793	644	9911	1714	4
1794	539	3022	780	2
1795	843	1591	534	2
1796	660	3290	852	2
1797	640	4681	1273	2
1798	291	3918	938	2
1799	84	2235	588	1
1800	665	1180	333	1
1801	644	5207	944	1
1802	756	2084	540	2
1803	859	6996	1458	3
1804	961	5784	1224	1
1805	199	2831	709	1
1806	360	16	1531	1
1807	277	372	891	1
1808	756	2500	717	1
1809	567	5410	1169	1
1810	837	1705	574	1
1811	501	7317	1534	1
1812	183	2795	940	1
1813	795	4453	755	1
1814	946	2775	908	2
1815	186	6916	1699	1
1816	248	5039	1195	3
1817	379	7722	1846	1
1818	189	6462	1211	2
1819	650	994	348	1
1820	720	1477	359	3
1821	24	6505	1274	2
1822	588	1673	731	2
1823	173	11476	1868	1
1824	682	1929	541	1
1825	787	6473	1541	1
1826	34	12	509	1
1827	718	4927	1199	1
1828	522	3	31	1
1829	892	4984	1180	2
1830	833	4695	1172	1
1831	234	7356	1441	1
1832	741	1732	612	1
1833	718	14	16	1
1834	641	4276	878	1
1835	113	2876	505	1
1836	347	4105	901	1
1837	505	2508	830	1
1838	641	7021	1619	1
1839	341	1958	721	1
1840	650	1691	574	2
1841	769	841	367	1
1842	737	2408	999	1
1843	877	747	322	2
1844	812	2918	709	2
1845	236	37	212	1
1846	57	4417	1240	1
1847	594	1899	530	1
1848	373	1581	395	1
1849	8	2412	840	1
1850	833	2549	705	1
1851	614	13084	1772	2
1852	611	1766	472	1
1853	338	4469	993	2
1854	480	866	287	1
1855	822	3159	467	2
1856	588	1147	381	1
1857	788	4182	671	2
1858	105	2524	631	1
1859	258	5324	1172	3
1860	351	1625	468	1
1861	850	979	385	1
1862	541	3345	1010	1
1863	391	7126	1180	1
1864	578	3027	878	3
1865	594	925	340	1
1866	964	10086	1404	1
1867	735	4561	770	1
1868	505	909	217	1
1869	505	2525	859	1
1870	959	4132	999	2
1871	105	3368	1224	1
1872	480	3674	925	1
1873	315	5269	1195	1
1874	918	1935	549	1
1875	75	1171	277	1
1876	5	6029	1028	1
1877	787	2994	723	1
1878	787	28619	2439	1
1879	544	1215	379	2
1880	436	1092	384	2
1881	950	4723	988	1
1882	806	4492	1339	1
1883	14	8334	1572	1
1884	325	3382	810	1
1885	215	5765	1246	1
1886	767	3274	754	1
1887	855	4016	1094	1
1888	134	3047	783	2
1889	650	1604	606	1
1890	99	3822	730	1
1891	948	3483	945	2
1892	243	1115	290	1
1893	399	3404	718	1
1894	571	2277	444	1
1895	11	1472	516	2
1896	328	1150	334	1
1897	11	6084	1054	1
1898	779	2690	487	3
1899	477	7304	1361	1
1900	641	8816	1893	1
1901	167	6087	1580	1
1902	168	2558	635	2
1903	881	1722	521	1
1904	752	3557	940	1
1905	741	1737	1546	2
1906	795	1811	538	1
1907	163	5911	1537	1
1908	85	1419	596	1
1909	700	3421	810	2
1910	2	11281	1367	3
1911	125	4756	904	1
1912	863	4511	1318	1
1913	787	1772	668	1
1914	796	2489	635	1
1915	8	1271	369	3
1916	405	1376	343	1
1917	563	1054	262	2
1918	902	2197	568	1
1919	834	1463	554	1
1920	304	9264	1911	2
1921	295	2398	543	1
1922	430	1268	595	1
1923	253	2837	700	2
1924	769	3519	943	1
1925	294	1798	526	1
1926	588	4283	877	2
1927	369	1807	505	1
1928	403	7192	936	1
1929	57	5740	1550	1
1930	737	3832	927	1
1931	360	2794	796	1
1932	762	7073	1566	1
1933	338	2571	754	1
1934	278	3531	898	2
1935	447	2737	796	2
1936	420	2711	1043	1
1937	906	4661	1232	1
1938	298	4499	962	1
1939	565	1477	391	1
1940	735	7789	1220	1
1941	980	14	866	1
1942	578	6184	1282	2
1943	340	2302	707	2
1944	352	5206	1019	1
1945	403	639	242	1
1946	469	4200	860	1
1947	976	2552	629	1
1948	381	2400	731	1
1949	831	745	226	2
1950	395	2789	724	2
1951	735	4033	1063	1
1952	21	4623	1208	1
1953	482	3603	816	1
1954	735	3903	1035	2
1955	93	928	263	1
1956	165	416	231	2
1957	931	9073	1028	3
1958	509	6705	1473	2
1959	672	4584	1030	1
1960	395	4347	1159	1
1961	588	5312	979	1
1962	857	5340	1167	1
1963	578	5066	1182	3
1964	509	2500	893	1
1965	931	4525	1100	2
1966	317	2958	918	1
1967	594	10215	1361	1
1968	787	5312	1185	1
1969	223	3360	811	1
1970	779	548	545	1
1971	869	2081	547	2
1972	289	2242	608	3
1973	857	1034	277	1
1974	700	6035	1029	1
1975	567	1569	454	1
1976	85	2134	634	4
1977	787	8489	1305	1
1978	567	4273	1040	1
1979	289	945	366	2
1980	424	480	424	3
1981	796	9	399	2
1982	122	5009	1138	1
1983	42	4140	1011	2
1984	359	3395	718	1
1985	840	2408	616	1
1986	37	3182	825	2
1987	937	1667	770	2
1988	799	3174	734	1
1989	294	8412	1568	1
1990	924	751	311	1
1991	98	3948	844	2
1992	504	5559	1113	2
1993	276	5910	1420	1
1994	894	4565	1265	1
1995	109	6862	1232	1
1996	767	5879	992	3
1997	141	1445	592	1
1998	253	10415	1995	3
1999	977	4163	864	2
2000	426	1504	442	1
2001	272	12	198	2
2002	891	3545	830	1
2003	945	4870	1314	1
2004	700	4497	1030	1
2005	46	4999	1040	2
2006	666	4455	873	2
2007	436	7138	1334	1
2008	250	2386	454	1
2009	936	4015	1023	1
2010	775	2847	2097	1
2011	883	11291	1810	1
2012	960	2879	777	1
2013	651	9013	1403	1
2014	318	5812	1558	1
2015	770	2819	784	1
2016	558	7077	1568	1
2017	356	2974	857	3
2018	413	3909	758	1
2019	545	10312	2072	1
2020	405	706	176	2
2021	347	3187	874	2
2022	107	6586	1548	1
2023	413	1455	343	1
2024	170	5786	1375	1
2025	257	8091	1363	1
2026	42	4567	1090	1
2027	106	2747	431	2
2028	902	3139	791	3
2029	444	14	87	2
2030	6	3830	785	1
2031	991	1163	545	1
2032	36	4231	1044	1
2033	105	4262	1007	1
2034	650	2149	638	1
2035	992	3099	791	4
2036	650	3069	568	1
2037	423	3911	1048	2
2038	42	8022	1406	1
2039	381	2691	371	1
2040	295	4403	1123	1
2041	482	4306	851	2
2042	735	831	476	2
2043	883	2113	741	1
2044	775	3650	1003	1
2045	278	2056	473	4
2046	42	3131	772	2
2047	395	7740	1639	1
2048	666	3899	992	1
2049	877	1886	570	2
2050	980	1987	516	2
2051	84	4878	1271	1
2052	695	3537	744	1
2053	883	6377	1487	2
2054	362	3993	1081	1
2055	21	6021	1144	3
2056	883	1518	486	3
2057	581	1993	718	1
2058	850	2545	692	2
2059	857	6407	1533	1
2060	341	12029	1940	2
2061	509	1216	358	1
2062	227	2318	571	1
2063	578	4415	1086	1
2064	867	5283	1156	1
2065	931	1210	361	1
2066	653	5429	1494	1
2067	57	3200	1011	1
2068	256	1623	459	1
2069	743	1813	587	1
2070	506	1009	372	1
2071	594	2494	723	1
2072	495	3114	795	1
2073	2	9976	1964	1
2074	8	889	323	1
2075	352	1385	281	1
2076	477	6579	1610	1
2077	120	7331	2196	1
2078	181	1815	526	1
2079	850	4388	1069	1
2080	509	1417	349	1
2081	831	835	435	1
2082	672	4327	1271	1
2083	594	864	222	1
2084	340	2784	840	1
2085	331	8631	1793	1
2086	509	1941	562	1
2087	578	5814	1119	1
2088	258	3813	940	2
2089	638	3201	857	1
2090	581	5396	1483	1
2091	576	2489	623	1
2092	55	5	692	1
2093	959	2112	637	3
2094	692	2717	747	2
2095	317	2170	735	1
2096	37	4726	980	1
2097	664	1098	289	1
2098	918	3756	925	1
2099	205	2613	1033	1
2100	700	6031	1028	1
2101	289	4348	1405	2
2102	799	1953	538	1
2103	76	847	287	3
2104	294	2879	523	1
2105	167	6585	1089	1
2106	787	2343	626	1
2107	594	7981	1318	1
2108	142	1660	549	3
2109	79	3046	904	1
2110	125	4395	1117	1
2111	195	2750	616	1
2112	345	4196	1263	1
2113	854	9236	1727	2
2114	891	2589	315	3
2115	160	1624	553	2
2116	122	1541	424	3
2117	109	6502	1464	1
2118	444	3871	696	1
2119	815	1730	484	3
2120	959	2864	595	1
2121	814	3642	932	2
2122	123	1059	873	1
2123	620	2919	528	1
2124	767	12288	1492	1
2125	345	730	288	1
2126	433	5745	1246	1
2127	85	3307	754	1
2128	248	1393	486	1
2129	840	1399	611	1
2130	534	4476	1082	1
2131	109	4414	1144	1
2132	190	7863	525	1
2133	702	3672	771	1
2134	755	3895	946	2
2135	787	5933	1579	1
2136	879	10142	1794	1
2137	610	8339	1568	1
2138	881	7902	1716	1
2139	596	1765	546	1
2140	372	3634	1027	2
2141	88	2880	918	2
2142	731	3867	927	1
2143	248	2583	691	1
2144	321	3619	950	2
2145	190	1000	313	1
2146	141	2756	741	2
2147	816	4869	1420	2
2148	908	6283	1070	1
2149	309	1610	446	1
2150	194	2686	611	1
2151	756	3314	997	2
2152	571	2851	820	2
2153	720	1022	366	2
2154	596	5927	1160	1
2155	75	7305	1717	1
2156	796	8021	1095	1
2157	585	860	306	1
2158	163	5914	1537	1
2159	752	3930	706	1
2160	932	4470	1127	1
2161	770	7246	1357	1
2162	914	3378	797	2
2163	754	6646	637	1
2164	755	1204	363	3
2165	717	6508	1424	1
2166	491	10881	1655	1
2167	230	1559	403	3
2168	932	1512	431	1
2169	943	4515	1065	1
2170	81	4033	894	2
2171	822	2274	751	3
2172	212	3208	838	1
2173	469	8853	1838	1
2174	741	4075	764	1
2175	980	6632	1542	1
2176	762	3040	1091	1
2177	818	4078	1144	2
2178	829	1734	554	2
2179	126	2132	728	2
2180	469	3363	920	1
2181	728	1808	562	1
2182	212	4479	1334	3
2183	815	5571	1271	1
2184	818	4832	1075	2
2185	506	8360	2055	1
2186	883	3840	991	1
2187	857	3430	690	1
2188	891	2276	625	3
2189	588	2993	932	2
2190	653	5036	1217	1
2191	877	1182	502	1
2192	901	935	263	2
2193	256	1044	279	1
2194	341	2069	454	2
2195	891	4626	1227	1
2196	901	4401	1265	2
2197	81	5707	1037	1
2198	84	3757	949	1
2199	73	1357	583	1
2200	152	5163	917	1
2201	715	4853	1384	1
2202	105	10094	1404	1
2203	787	2552	764	1
2204	980	6979	1331	1
2205	822	1859	396	1
2206	938	1360	343	1
2207	398	9370	1419	1
2208	833	1013	463	1
2209	423	5913	1369	1
2210	24	1812	526	1
2211	994	1117	357	2
2212	883	1835	483	2
2213	1	167	205	2
2214	437	1574	392	2
2215	735	3280	707	2
2216	641	8351	1265	1
2217	934	4345	1066	2
2218	653	6290	1434	1
2219	6	3201	1011	1
2220	769	1734	418	2
2221	218	4590	967	1
2222	980	8090	1112	1
2223	340	3658	643	1
2224	769	3215	615	1
2225	846	1540	363	1
2226	437	2990	851	2
2227	787	1115	285	1
2228	715	3317	879	3
2229	107	12153	1539	2
2230	695	5261	1523	1
2231	535	1123	315	1
2232	105	4567	1144	3
2233	230	1444	479	3
2234	165	4180	772	1
2235	881	723	213	1
2236	234	1983	637	1
2237	853	10	187	2
2238	625	3834	1176	1
2239	644	5728	1266	1
2240	395	6742	1405	2
2241	331	4629	591	3
2242	609	3014	794	1
2243	988	3341	780	1
2244	735	2287	829	1
2245	715	2337	793	1
2246	487	3115	735	1
2247	581	1463	639	1
2248	113	918	270	2
2249	923	10109	2076	1
2250	988	1030	341	1
2251	130	8239	1353	1
2252	815	2521	905	1
2253	230	2283	494	2
2254	214	1361	386	1
2255	113	4416	930	1
2256	93	4329	1059	2
2257	84	1731	408	3
2258	784	2742	698	2
2259	578	2716	646	1
2260	853	2614	644	4
2261	719	2500	726	3
2262	105	7112	1563	1
2263	976	3954	1080	1
2264	713	6463	1324	3
2265	345	3632	983	1
2266	288	4700	1000	3
2267	256	3688	616	1
2268	743	4326	1192	2
2269	278	1836	594	1
2270	977	3464	1026	1
2271	331	5152	1435	2
2272	977	4513	1282	3
2273	387	3938	1030	2
2274	976	3489	859	1
2275	295	2328	750	1
2276	165	4827	1113	4
2277	345	4692	956	1
2278	331	2920	841	1
2279	8	6464	1599	1
2280	345	1837	652	2
2281	692	3083	644	1
2282	777	4804	1147	2
2283	992	2320	551	1
2284	814	6725	1189	2
2285	814	2140	735	1
2286	317	2615	1044	1
2287	976	1739	514	1
2288	387	2894	897	1
