Depto	Partido	Circuito	Mesa	Votos
La Plata	CAMBIANDO JUNTOS	0504A	1186	140
La Plata	CELESTE Y BLANCA U	0504A	1186	51
La Plata	CAMBIANDO JUNTOS	0504A	1187	131
La Plata	CELESTE Y BLANCA U	0504A	1187	63
La Plata	CAMBIANDO JUNTOS	0504A	1188	133
La Plata	CELESTE Y BLANCA U	0504A	1188	61
La Plata	CAMBIANDO JUNTOS	0504A	1189	149
La Plata	CELESTE Y BLANCA U	0504A	1189	64
La Plata	CAMBIANDO JUNTOS	0504A	1190	134
La Plata	CELESTE Y BLANCA U	0504A	1190	58
La Plata	CAMBIANDO JUNTOS	0504A	1191	113
La Plata	CELESTE Y BLANCA U	0504A	1191	61
La Plata	CAMBIANDO JUNTOS	0504A	1192	129
La Plata	CELESTE Y BLANCA U	0504A	1192	64
La Plata	CAMBIANDO JUNTOS	0504A	1193	53
La Plata	CELESTE Y BLANCA U	0504A	1193	20
La Plata	CAMBIANDO JUNTOS	0505	1194	109
La Plata	CELESTE Y BLANCA U	0505	1194	72
La Plata	CAMBIANDO JUNTOS	0505	1195	128
La Plata	CELESTE Y BLANCA U	0505	1195	67
La Plata	CAMBIANDO JUNTOS	0505	1196	119
La Plata	CELESTE Y BLANCA U	0505	1196	59
La Plata	CAMBIANDO JUNTOS	0505	1197	108
La Plata	CELESTE Y BLANCA U	0505	1197	64
La Plata	CAMBIANDO JUNTOS	0505	1198	117
La Plata	CELESTE Y BLANCA U	0505	1198	73
La Plata	CAMBIANDO JUNTOS	0505	1199	105
La Plata	CELESTE Y BLANCA U	0505	1199	83
La Plata	CAMBIANDO JUNTOS	0505	1200	116
La Plata	CELESTE Y BLANCA U	0505	1200	79
La Plata	CAMBIANDO JUNTOS	0505	1201	130
La Plata	CELESTE Y BLANCA U	0505	1201	63
La Plata	CAMBIANDO JUNTOS	0505	1202	94
La Plata	CELESTE Y BLANCA U	0505	1202	69
La Plata	CAMBIANDO JUNTOS	0505	1203	121
La Plata	CELESTE Y BLANCA U	0505	1203	75
La Plata	CAMBIANDO JUNTOS	0505	1204	108
La Plata	CELESTE Y BLANCA U	0505	1204	62
La Plata	CAMBIANDO JUNTOS	0505	1205	113
La Plata	CELESTE Y BLANCA U	0505	1205	73
La Plata	CAMBIANDO JUNTOS	0505	1206	117
La Plata	CELESTE Y BLANCA U	0505	1206	67
La Plata	CAMBIANDO JUNTOS	0505	1207	109
La Plata	CELESTE Y BLANCA U	0505	1207	72
La Plata	CAMBIANDO JUNTOS	0505	1208	120
La Plata	CELESTE Y BLANCA U	0505	1208	84
La Plata	CAMBIANDO JUNTOS	0505	1209	121
La Plata	CELESTE Y BLANCA U	0505	1209	67
La Plata	CAMBIANDO JUNTOS	0505	1210	84
La Plata	CELESTE Y BLANCA U	0505	1210	72
La Plata	CAMBIANDO JUNTOS	0505	1211	137
La Plata	CELESTE Y BLANCA U	0505	1211	63
La Plata	CAMBIANDO JUNTOS	0505	1212	109
La Plata	CELESTE Y BLANCA U	0505	1212	73
La Plata	CAMBIANDO JUNTOS	0505	1213	101
La Plata	CELESTE Y BLANCA U	0505	1213	74
La Plata	CAMBIANDO JUNTOS	0505	1214	101
La Plata	CELESTE Y BLANCA U	0505	1214	84
La Plata	CAMBIANDO JUNTOS	0505	1215	110
La Plata	CELESTE Y BLANCA U	0505	1215	69
La Plata	CAMBIANDO JUNTOS	0505	1216	116
La Plata	CELESTE Y BLANCA U	0505	1216	62
La Plata	CAMBIANDO JUNTOS	0505	1217	89
La Plata	CELESTE Y BLANCA U	0505	1217	85
La Plata	CAMBIANDO JUNTOS	0505	1218	100
La Plata	CELESTE Y BLANCA U	0505	1218	80
La Plata	CAMBIANDO JUNTOS	0505	1219	85
La Plata	CELESTE Y BLANCA U	0505	1219	99
La Plata	CAMBIANDO JUNTOS	0505	1220	110
La Plata	CELESTE Y BLANCA U	0505	1220	67
La Plata	CAMBIANDO JUNTOS	0505	1221	121
La Plata	CELESTE Y BLANCA U	0505	1221	61
La Plata	CAMBIANDO JUNTOS	0505	1222	80
La Plata	CELESTE Y BLANCA U	0505	1222	99
La Plata	CAMBIANDO JUNTOS	0505	1223	99
La Plata	CELESTE Y BLANCA U	0505	1223	71
La Plata	CAMBIANDO JUNTOS	0505	1224	123
La Plata	CELESTE Y BLANCA U	0505	1224	79
La Plata	CAMBIANDO JUNTOS	0505	1225	101
La Plata	CELESTE Y BLANCA U	0505	1225	82
La Plata	CAMBIANDO JUNTOS	0505	1226	116
La Plata	CELESTE Y BLANCA U	0505	1226	76
La Plata	CAMBIANDO JUNTOS	0505	1227	95
La Plata	CELESTE Y BLANCA U	0505	1227	74
La Plata	CAMBIANDO JUNTOS	0505	1228	123
La Plata	CELESTE Y BLANCA U	0505	1228	69
La Plata	CAMBIANDO JUNTOS	0505	1229	119
La Plata	CELESTE Y BLANCA U	0505	1229	75
La Plata	CAMBIANDO JUNTOS	0505	1230	177
La Plata	CELESTE Y BLANCA U	0505	1230	60
La Plata	CAMBIANDO JUNTOS	0505	1231	90
La Plata	CELESTE Y BLANCA U	0505	1231	64
La Plata	CAMBIANDO JUNTOS	0505	1232	80
La Plata	CELESTE Y BLANCA U	0505	1232	94
La Plata	CAMBIANDO JUNTOS	0505	1233	98
La Plata	CELESTE Y BLANCA U	0505	1233	60
La Plata	CAMBIANDO JUNTOS	0505	1234	112
La Plata	CELESTE Y BLANCA U	0505	1234	76
La Plata	CAMBIANDO JUNTOS	0505	1235	91
La Plata	CELESTE Y BLANCA U	0505	1235	72
La Plata	CAMBIANDO JUNTOS	0505	1236	126
La Plata	CELESTE Y BLANCA U	0505	1236	61
La Plata	CAMBIANDO JUNTOS	0505	1237	104
La Plata	CELESTE Y BLANCA U	0505	1237	73
La Plata	CAMBIANDO JUNTOS	0505	1238	132
La Plata	CELESTE Y BLANCA U	0505	1238	69
La Plata	CAMBIANDO JUNTOS	0505	1239	95
La Plata	CELESTE Y BLANCA U	0505	1239	62
La Plata	CAMBIANDO JUNTOS	0505A	1240	64
La Plata	CELESTE Y BLANCA U	0505A	1240	110
La Plata	CAMBIANDO JUNTOS	0505A	1241	67
La Plata	CELESTE Y BLANCA U	0505A	1241	110
La Plata	CAMBIANDO JUNTOS	0505A	1242	74
La Plata	CELESTE Y BLANCA U	0505A	1242	110
La Plata	CAMBIANDO JUNTOS	0505A	1243	68
La Plata	CELESTE Y BLANCA U	0505A	1243	121
La Plata	CAMBIANDO JUNTOS	0505A	1244	97
La Plata	CELESTE Y BLANCA U	0505A	1244	85
La Plata	CAMBIANDO JUNTOS	0505A	1245	94
La Plata	CELESTE Y BLANCA U	0505A	1245	86
La Plata	CAMBIANDO JUNTOS	0505A	1246	96
La Plata	CELESTE Y BLANCA U	0505A	1246	99
La Plata	CAMBIANDO JUNTOS	0505A	1247	81
La Plata	CELESTE Y BLANCA U	0505A	1247	113
La Plata	CAMBIANDO JUNTOS	0505A	1248	82
La Plata	CELESTE Y BLANCA U	0505A	1248	102
La Plata	CAMBIANDO JUNTOS	0505A	1249	90
La Plata	CELESTE Y BLANCA U	0505A	1249	101
La Plata	CAMBIANDO JUNTOS	0505A	1250	76
La Plata	CELESTE Y BLANCA U	0505A	1250	99
La Plata	CAMBIANDO JUNTOS	0505A	1251	72
La Plata	CELESTE Y BLANCA U	0505A	1251	97
La Plata	CAMBIANDO JUNTOS	0505A	1252	91
La Plata	CELESTE Y BLANCA U	0505A	1252	92
La Plata	CAMBIANDO JUNTOS	0505A	1253	101
La Plata	CELESTE Y BLANCA U	0505A	1253	79
La Plata	CAMBIANDO JUNTOS	0505A	1254	98
La Plata	CELESTE Y BLANCA U	0505A	1254	90
La Plata	CAMBIANDO JUNTOS	0505A	1255	69
La Plata	CELESTE Y BLANCA U	0505A	1255	128
La Plata	CAMBIANDO JUNTOS	0505A	1256	0
La Plata	CELESTE Y BLANCA U	0505A	1256	64
La Plata	CAMBIANDO JUNTOS	0505A	1257	81
La Plata	CELESTE Y BLANCA U	0505A	1257	100
La Plata	CAMBIANDO JUNTOS	0505A	1258	80
La Plata	CELESTE Y BLANCA U	0505A	1258	101
La Plata	CAMBIANDO JUNTOS	0505A	1259	85
La Plata	CELESTE Y BLANCA U	0505A	1259	82
La Plata	CAMBIANDO JUNTOS	0505A	1260	62
La Plata	CELESTE Y BLANCA U	0505A	1260	106
La Plata	CAMBIANDO JUNTOS	0505A	1261	81
La Plata	CELESTE Y BLANCA U	0505A	1261	91
La Plata	CAMBIANDO JUNTOS	0505A	1262	90
La Plata	CELESTE Y BLANCA U	0505A	1262	88
La Plata	CAMBIANDO JUNTOS	0505A	1263	80
La Plata	CELESTE Y BLANCA U	0505A	1263	93
La Plata	CAMBIANDO JUNTOS	0505A	1264	61
La Plata	CELESTE Y BLANCA U	0505A	1264	73
La Plata	CAMBIANDO JUNTOS	0505B	1265	55
La Plata	CELESTE Y BLANCA U	0505B	1265	100
La Plata	CAMBIANDO JUNTOS	0505B	1266	68
La Plata	CELESTE Y BLANCA U	0505B	1266	91
La Plata	CAMBIANDO JUNTOS	0505B	1267	52
La Plata	CELESTE Y BLANCA U	0505B	1267	88
La Plata	CAMBIANDO JUNTOS	0505B	1268	55
La Plata	CELESTE Y BLANCA U	0505B	1268	79
La Plata	CAMBIANDO JUNTOS	0505B	1269	67
La Plata	CELESTE Y BLANCA U	0505B	1269	95
La Plata	CAMBIANDO JUNTOS	0505B	1270	52
La Plata	CELESTE Y BLANCA U	0505B	1270	101
La Plata	CAMBIANDO JUNTOS	0505B	1271	38
La Plata	CELESTE Y BLANCA U	0505B	1271	91
La Plata	CAMBIANDO JUNTOS	0505B	1272	22
La Plata	CELESTE Y BLANCA U	0505B	1272	34
La Plata	CAMBIANDO JUNTOS	0508	1273	85
La Plata	CELESTE Y BLANCA U	0508	1273	73
La Plata	CAMBIANDO JUNTOS	0508	1274	0
La Plata	CELESTE Y BLANCA U	0508	1274	0
La Plata	CAMBIANDO JUNTOS	0508	1275	80
La Plata	CELESTE Y BLANCA U	0508	1275	93
La Plata	CAMBIANDO JUNTOS	0508	1276	88
La Plata	CELESTE Y BLANCA U	0508	1276	72
La Plata	CAMBIANDO JUNTOS	0508	1277	76
La Plata	CELESTE Y BLANCA U	0508	1277	87
La Plata	CAMBIANDO JUNTOS	0508	1278	85
La Plata	CELESTE Y BLANCA U	0508	1278	79
La Plata	CAMBIANDO JUNTOS	0508	1279	82
La Plata	CELESTE Y BLANCA U	0508	1279	72
La Plata	CAMBIANDO JUNTOS	0508	1280	88
La Plata	CELESTE Y BLANCA U	0508	1280	79
La Plata	CAMBIANDO JUNTOS	0508	1281	71
La Plata	CELESTE Y BLANCA U	0508	1281	73
La Plata	CAMBIANDO JUNTOS	0508	1282	94
La Plata	CELESTE Y BLANCA U	0508	1282	75
La Plata	CAMBIANDO JUNTOS	0508	1283	73
La Plata	CELESTE Y BLANCA U	0508	1283	91
La Plata	CAMBIANDO JUNTOS	0508	1284	75
La Plata	CELESTE Y BLANCA U	0508	1284	72
La Plata	CAMBIANDO JUNTOS	0508	1285	84
La Plata	CELESTE Y BLANCA U	0508	1285	81
La Plata	CAMBIANDO JUNTOS	0508	1286	87
La Plata	CELESTE Y BLANCA U	0508	1286	75
La Plata	CAMBIANDO JUNTOS	0508	1287	77
La Plata	CELESTE Y BLANCA U	0508	1287	76
La Plata	CAMBIANDO JUNTOS	0508	1288	0
La Plata	CELESTE Y BLANCA U	0508	1288	0
La Plata	CAMBIANDO JUNTOS	0508	1289	105
La Plata	CELESTE Y BLANCA U	0508	1289	80
La Plata	CAMBIANDO JUNTOS	0508	1290	92
La Plata	CELESTE Y BLANCA U	0508	1290	75
La Plata	CAMBIANDO JUNTOS	0508	1291	0
La Plata	CELESTE Y BLANCA U	0508	1291	0
La Plata	CAMBIANDO JUNTOS	0508	1292	104
La Plata	CELESTE Y BLANCA U	0508	1292	69
La Plata	CAMBIANDO JUNTOS	0508	1293	95
La Plata	CELESTE Y BLANCA U	0508	1293	70
La Plata	CAMBIANDO JUNTOS	0508	1294	0
La Plata	CELESTE Y BLANCA U	0508	1294	0
La Plata	CAMBIANDO JUNTOS	0508	1295	70
La Plata	CELESTE Y BLANCA U	0508	1295	97
La Plata	CAMBIANDO JUNTOS	0508	1296	98
La Plata	CELESTE Y BLANCA U	0508	1296	63
La Plata	CAMBIANDO JUNTOS	0508	1297	85
La Plata	CELESTE Y BLANCA U	0508	1297	73
La Plata	CAMBIANDO JUNTOS	0508	1298	81
La Plata	CELESTE Y BLANCA U	0508	1298	79
La Plata	CAMBIANDO JUNTOS	0508	1299	32
La Plata	CELESTE Y BLANCA U	0508	1299	53
La Plata	CAMBIANDO JUNTOS	0508	1300	38
La Plata	CELESTE Y BLANCA U	0508	1300	52
La Plata	CAMBIANDO JUNTOS	0509	1433	64
La Plata	CELESTE Y BLANCA U	0509	1433	98
La Plata	CAMBIANDO JUNTOS	0509	1434	0
La Plata	CELESTE Y BLANCA U	0509	1434	74
La Plata	CAMBIANDO JUNTOS	0509	1435	94
La Plata	CELESTE Y BLANCA U	0509	1435	59
La Plata	CAMBIANDO JUNTOS	0509	1436	84
La Plata	CELESTE Y BLANCA U	0509	1436	82
La Plata	CAMBIANDO JUNTOS	0509	1437	77
La Plata	CELESTE Y BLANCA U	0509	1437	92
La Plata	CAMBIANDO JUNTOS	0509	1438	68
La Plata	CELESTE Y BLANCA U	0509	1438	101
La Plata	CAMBIANDO JUNTOS	0509	1439	66
La Plata	CELESTE Y BLANCA U	0509	1439	111
La Plata	CAMBIANDO JUNTOS	0509	1440	83
La Plata	CELESTE Y BLANCA U	0509	1440	63
La Plata	CAMBIANDO JUNTOS	0509	1441	65
La Plata	CELESTE Y BLANCA U	0509	1441	86
La Plata	CAMBIANDO JUNTOS	0509	1442	87
La Plata	CELESTE Y BLANCA U	0509	1442	78
La Plata	CAMBIANDO JUNTOS	0509	1443	89
La Plata	CELESTE Y BLANCA U	0509	1443	82
La Plata	CAMBIANDO JUNTOS	0509	1444	71
La Plata	CELESTE Y BLANCA U	0509	1444	79
La Plata	CAMBIANDO JUNTOS	0509	1445	69
La Plata	CELESTE Y BLANCA U	0509	1445	79
La Plata	CAMBIANDO JUNTOS	0509	1446	83
La Plata	CELESTE Y BLANCA U	0509	1446	81
La Plata	CAMBIANDO JUNTOS	0509	1447	0
La Plata	CELESTE Y BLANCA U	0509	1447	0
La Plata	CAMBIANDO JUNTOS	0509	1448	37
La Plata	CELESTE Y BLANCA U	0509	1448	36
La Plata	CAMBIANDO JUNTOS	0516	1472	120
La Plata	CELESTE Y BLANCA U	0516	1472	68
La Plata	CAMBIANDO JUNTOS	0516	1473	120
La Plata	CELESTE Y BLANCA U	0516	1473	54
La Plata	CAMBIANDO JUNTOS	0516	1474	135
La Plata	CELESTE Y BLANCA U	0516	1474	43
La Plata	CAMBIANDO JUNTOS	0516	1475	116
La Plata	CELESTE Y BLANCA U	0516	1475	50
La Plata	CAMBIANDO JUNTOS	0516	1476	124
La Plata	CELESTE Y BLANCA U	0516	1476	45
La Plata	CAMBIANDO JUNTOS	0516	1477	125
La Plata	CELESTE Y BLANCA U	0516	1477	48
La Plata	CAMBIANDO JUNTOS	0516	1478	130
La Plata	CELESTE Y BLANCA U	0516	1478	54
La Plata	CAMBIANDO JUNTOS	0516	1479	79
La Plata	CELESTE Y BLANCA U	0516	1479	27
La Plata	CAMBIANDO JUNTOS	0516	1480	79
La Plata	CELESTE Y BLANCA U	0516	1480	34
La Plata	CAMBIANDO JUNTOS	0517	1481	130
La Plata	CELESTE Y BLANCA U	0517	1481	57
La Plata	CAMBIANDO JUNTOS	0517	1482	124
La Plata	CELESTE Y BLANCA U	0517	1482	59
La Plata	CAMBIANDO JUNTOS	0517	1483	132
La Plata	CELESTE Y BLANCA U	0517	1483	58
La Plata	CAMBIANDO JUNTOS	0517	1484	117
La Plata	CELESTE Y BLANCA U	0517	1484	52
La Plata	CAMBIANDO JUNTOS	0517	1485	112
La Plata	CELESTE Y BLANCA U	0517	1485	66
La Plata	CAMBIANDO JUNTOS	0517	1486	103
La Plata	CELESTE Y BLANCA U	0517	1486	56
La Plata	CAMBIANDO JUNTOS	0517	1487	136
La Plata	CELESTE Y BLANCA U	0517	1487	50
La Plata	CAMBIANDO JUNTOS	0517	1488	125
La Plata	CELESTE Y BLANCA U	0517	1488	69
La Plata	CAMBIANDO JUNTOS	0517	1489	123
La Plata	CELESTE Y BLANCA U	0517	1489	50
La Plata	CAMBIANDO JUNTOS	0517	1490	131
La Plata	CELESTE Y BLANCA U	0517	1490	56
La Plata	CAMBIANDO JUNTOS	0517	1491	84
La Plata	CELESTE Y BLANCA U	0517	1491	34
La Plata	CAMBIANDO JUNTOS	0518	1492	118
La Plata	CELESTE Y BLANCA U	0518	1492	73
La Plata	CAMBIANDO JUNTOS	0518	1493	127
La Plata	CELESTE Y BLANCA U	0518	1493	77
La Plata	CAMBIANDO JUNTOS	0518	1494	120
La Plata	CELESTE Y BLANCA U	0518	1494	75
La Plata	CAMBIANDO JUNTOS	0518	1495	121
La Plata	CELESTE Y BLANCA U	0518	1495	74
La Plata	CAMBIANDO JUNTOS	0518	1496	112
La Plata	CELESTE Y BLANCA U	0518	1496	55
La Plata	CAMBIANDO JUNTOS	0518	1497	113
La Plata	CELESTE Y BLANCA U	0518	1497	56
La Plata	CAMBIANDO JUNTOS	0518	1498	113
La Plata	CELESTE Y BLANCA U	0518	1498	64
La Plata	CAMBIANDO JUNTOS	0518	1499	137
La Plata	CELESTE Y BLANCA U	0518	1499	60
La Plata	CAMBIANDO JUNTOS	0518	1500	73
La Plata	CELESTE Y BLANCA U	0518	1500	33
La Plata	CAMBIANDO JUNTOS	0519	1501	119
La Plata	CELESTE Y BLANCA U	0519	1501	69
La Plata	CAMBIANDO JUNTOS	0519	1502	90
La Plata	CELESTE Y BLANCA U	0519	1502	76
La Plata	CAMBIANDO JUNTOS	0519	1503	95
La Plata	CELESTE Y BLANCA U	0519	1503	95
La Plata	CAMBIANDO JUNTOS	0519	1504	106
La Plata	CELESTE Y BLANCA U	0519	1504	75
La Plata	CAMBIANDO JUNTOS	0519	1505	123
La Plata	CELESTE Y BLANCA U	0519	1505	76
La Plata	CAMBIANDO JUNTOS	0519	1506	119
La Plata	CELESTE Y BLANCA U	0519	1506	62
La Plata	CAMBIANDO JUNTOS	0519	1507	125
La Plata	CELESTE Y BLANCA U	0519	1507	70
La Plata	CAMBIANDO JUNTOS	0519	1508	102
La Plata	CELESTE Y BLANCA U	0519	1508	73
La Plata	CAMBIANDO JUNTOS	0519	1509	88
La Plata	CELESTE Y BLANCA U	0519	1509	66
La Plata	CAMBIANDO JUNTOS	0519	1510	113
La Plata	CELESTE Y BLANCA U	0519	1510	80
La Plata	CAMBIANDO JUNTOS	0519	1511	108
La Plata	CELESTE Y BLANCA U	0519	1511	70
La Plata	CAMBIANDO JUNTOS	0519	1512	103
La Plata	CELESTE Y BLANCA U	0519	1512	77
La Plata	CAMBIANDO JUNTOS	0519	1513	131
La Plata	CELESTE Y BLANCA U	0519	1513	73
La Plata	CAMBIANDO JUNTOS	0519	1514	0
La Plata	CELESTE Y BLANCA U	0519	1514	0
La Plata	CAMBIANDO JUNTOS	0519	1515	111
La Plata	CELESTE Y BLANCA U	0519	1515	70
La Plata	CAMBIANDO JUNTOS	0519	1516	115
La Plata	CELESTE Y BLANCA U	0519	1516	68
La Plata	CAMBIANDO JUNTOS	0519	1517	121
La Plata	CELESTE Y BLANCA U	0519	1517	67
La Plata	CAMBIANDO JUNTOS	0519	1518	90
La Plata	CELESTE Y BLANCA U	0519	1518	47
La Plata	CAMBIANDO JUNTOS	0520	1519	119
La Plata	CELESTE Y BLANCA U	0520	1519	81
La Plata	CAMBIANDO JUNTOS	0520	1520	124
La Plata	CELESTE Y BLANCA U	0520	1520	28
La Plata	CAMBIANDO JUNTOS	0520	1521	114
La Plata	CELESTE Y BLANCA U	0520	1521	77
La Plata	CAMBIANDO JUNTOS	0520	1522	137
La Plata	CELESTE Y BLANCA U	0520	1522	69
La Plata	CAMBIANDO JUNTOS	0520	1523	113
La Plata	CELESTE Y BLANCA U	0520	1523	48
La Plata	CAMBIANDO JUNTOS	0520	1524	117
La Plata	CELESTE Y BLANCA U	0520	1524	70
La Plata	CAMBIANDO JUNTOS	0520	1525	121
La Plata	CELESTE Y BLANCA U	0520	1525	59
La Plata	CAMBIANDO JUNTOS	0520	1526	128
La Plata	CELESTE Y BLANCA U	0520	1526	58
La Plata	CAMBIANDO JUNTOS	0520	1527	104
La Plata	CELESTE Y BLANCA U	0520	1527	73
La Plata	CAMBIANDO JUNTOS	0520	1528	104
La Plata	CELESTE Y BLANCA U	0520	1528	77
La Plata	CAMBIANDO JUNTOS	0520	1529	119
La Plata	CELESTE Y BLANCA U	0520	1529	78
La Plata	CAMBIANDO JUNTOS	0520	1530	119
La Plata	CELESTE Y BLANCA U	0520	1530	68
La Plata	CAMBIANDO JUNTOS	0520	1531	118
La Plata	CELESTE Y BLANCA U	0520	1531	71
La Plata	CAMBIANDO JUNTOS	0520	1532	122
La Plata	CELESTE Y BLANCA U	0520	1532	50
La Plata	CAMBIANDO JUNTOS	0520	1533	122
La Plata	CELESTE Y BLANCA U	0520	1533	68
La Plata	CAMBIANDO JUNTOS	0520	1534	99
La Plata	CELESTE Y BLANCA U	0520	1534	76
La Plata	CAMBIANDO JUNTOS	0520	1535	123
La Plata	CELESTE Y BLANCA U	0520	1535	62
La Plata	CAMBIANDO JUNTOS	0520	1536	122
La Plata	CELESTE Y BLANCA U	0520	1536	66
La Plata	CAMBIANDO JUNTOS	0520	1537	0
La Plata	CELESTE Y BLANCA U	0520	1537	0
La Plata	CAMBIANDO JUNTOS	0520	1538	0
La Plata	CELESTE Y BLANCA U	0520	1538	0
La Plata	CAMBIANDO JUNTOS	0520	1539	0
La Plata	CELESTE Y BLANCA U	0520	1539	0
La Plata	CAMBIANDO JUNTOS	0520	1540	0
La Plata	CELESTE Y BLANCA U	0520	1540	0
La Plata	CAMBIANDO JUNTOS	0520	1541	0
La Plata	CELESTE Y BLANCA U	0520	1541	0
La Plata	CAMBIANDO JUNTOS	0520	1542	0
La Plata	CELESTE Y BLANCA U	0520	1542	0
La Plata	CAMBIANDO JUNTOS	0520	1543	96
La Plata	CELESTE Y BLANCA U	0520	1543	74
La Plata	CAMBIANDO JUNTOS	0520	1544	0
La Plata	CELESTE Y BLANCA U	0520	1544	0
La Plata	CAMBIANDO JUNTOS	0521	1545	128
La Plata	CELESTE Y BLANCA U	0521	1545	68
La Plata	CAMBIANDO JUNTOS	0521	1546	104
La Plata	CELESTE Y BLANCA U	0521	1546	78
La Plata	CAMBIANDO JUNTOS	0521	1547	140
La Plata	CELESTE Y BLANCA U	0521	1547	72
La Plata	CAMBIANDO JUNTOS	0521	1548	122
La Plata	CELESTE Y BLANCA U	0521	1548	68
La Plata	CAMBIANDO JUNTOS	0521	1549	117
La Plata	CELESTE Y BLANCA U	0521	1549	67
La Plata	CAMBIANDO JUNTOS	0521	1550	115
La Plata	CELESTE Y BLANCA U	0521	1550	75
La Plata	CAMBIANDO JUNTOS	0521	1551	126
La Plata	CELESTE Y BLANCA U	0521	1551	62
La Plata	CAMBIANDO JUNTOS	0521	1552	125
La Plata	CELESTE Y BLANCA U	0521	1552	68
La Plata	CAMBIANDO JUNTOS	0521	1553	125
La Plata	CELESTE Y BLANCA U	0521	1553	82
La Plata	CAMBIANDO JUNTOS	0521	1554	113
La Plata	CELESTE Y BLANCA U	0521	1554	61
La Plata	CAMBIANDO JUNTOS	0521	1555	57
La Plata	CELESTE Y BLANCA U	0521	1555	41
La Plata	CAMBIANDO JUNTOS	0521	1556	67
La Plata	CELESTE Y BLANCA U	0521	1556	32
Lanús	CAMBIANDO JUNTOS	0259	1	99
Lanús	CELESTE Y BLANCA U	0259	1	105
Lanús	CAMBIANDO JUNTOS	0259	2	119
Lanús	CELESTE Y BLANCA U	0259	2	75
Lanús	CAMBIANDO JUNTOS	0259	3	118
Lanús	CELESTE Y BLANCA U	0259	3	64
Lanús	CAMBIANDO JUNTOS	0259	4	101
Lanús	CELESTE Y BLANCA U	0259	4	87
Lanús	CAMBIANDO JUNTOS	0259	5	111
Lanús	CELESTE Y BLANCA U	0259	5	83
Lanús	CAMBIANDO JUNTOS	0259	6	120
Lanús	CELESTE Y BLANCA U	0259	6	96
Lanús	CAMBIANDO JUNTOS	0259	7	100
Lanús	CELESTE Y BLANCA U	0259	7	88
Lanús	CAMBIANDO JUNTOS	0259	8	108
Lanús	CELESTE Y BLANCA U	0259	8	96
Lanús	CAMBIANDO JUNTOS	0259	9	112
Lanús	CELESTE Y BLANCA U	0259	9	77
Lanús	CAMBIANDO JUNTOS	0259	10	102
Lanús	CELESTE Y BLANCA U	0259	10	102
Lanús	CAMBIANDO JUNTOS	0259	11	0
Lanús	CELESTE Y BLANCA U	0259	11	78
Lanús	CAMBIANDO JUNTOS	0259	12	116
Lanús	CELESTE Y BLANCA U	0259	12	97
Lanús	CAMBIANDO JUNTOS	0259	13	100
Lanús	CELESTE Y BLANCA U	0259	13	78
Lanús	CAMBIANDO JUNTOS	0259	14	127
Lanús	CELESTE Y BLANCA U	0259	14	69
Lanús	CAMBIANDO JUNTOS	0259	15	109
Lanús	CELESTE Y BLANCA U	0259	15	78
Lanús	CAMBIANDO JUNTOS	0259	16	88
Lanús	CELESTE Y BLANCA U	0259	16	87
Lanús	CAMBIANDO JUNTOS	0259	17	118
Lanús	CELESTE Y BLANCA U	0259	17	71
Lanús	CAMBIANDO JUNTOS	0259	18	87
Lanús	CELESTE Y BLANCA U	0259	18	105
Lanús	CAMBIANDO JUNTOS	0259	19	114
Lanús	CELESTE Y BLANCA U	0259	19	74
Lanús	CAMBIANDO JUNTOS	0259	20	115
Lanús	CELESTE Y BLANCA U	0259	20	79
Lanús	CAMBIANDO JUNTOS	0259	21	103
Lanús	CELESTE Y BLANCA U	0259	21	92
Lanús	CAMBIANDO JUNTOS	0259	22	112
Lanús	CELESTE Y BLANCA U	0259	22	72
Lanús	CAMBIANDO JUNTOS	0259	23	110
Lanús	CELESTE Y BLANCA U	0259	23	87
Lanús	CAMBIANDO JUNTOS	0259	24	102
Lanús	CELESTE Y BLANCA U	0259	24	93
Lanús	CAMBIANDO JUNTOS	0259	25	109
Lanús	CELESTE Y BLANCA U	0259	25	74
Lanús	CAMBIANDO JUNTOS	0259	26	111
Lanús	CELESTE Y BLANCA U	0259	26	76
Lanús	CAMBIANDO JUNTOS	0259	27	94
Lanús	CELESTE Y BLANCA U	0259	27	79
Lanús	CAMBIANDO JUNTOS	0259	28	80
Lanús	CELESTE Y BLANCA U	0259	28	68
Lanús	CAMBIANDO JUNTOS	0260	29	109
Lanús	CELESTE Y BLANCA U	0260	29	78
Lanús	CAMBIANDO JUNTOS	0260	30	92
Lanús	CELESTE Y BLANCA U	0260	30	91
Lanús	CAMBIANDO JUNTOS	0260	31	99
Lanús	CELESTE Y BLANCA U	0260	31	105
Lanús	CAMBIANDO JUNTOS	0260	32	111
Lanús	CELESTE Y BLANCA U	0260	32	74
Lanús	CAMBIANDO JUNTOS	0260	33	114
Lanús	CELESTE Y BLANCA U	0260	33	82
Lanús	CAMBIANDO JUNTOS	0260	34	121
Lanús	CELESTE Y BLANCA U	0260	34	69
Lanús	CAMBIANDO JUNTOS	0260	35	125
Lanús	CELESTE Y BLANCA U	0260	35	74
Lanús	CAMBIANDO JUNTOS	0260	36	111
Lanús	CELESTE Y BLANCA U	0260	36	69
Lanús	CAMBIANDO JUNTOS	0260	37	105
Lanús	CELESTE Y BLANCA U	0260	37	89
Lanús	CAMBIANDO JUNTOS	0260	38	112
Lanús	CELESTE Y BLANCA U	0260	38	82
