Año	Camara	Categoria	Cuestion provincial	Dimension	Duracion de sesion	Fecha	Jefe de Gabinete	Jefe de bloque	Legislador Oficialista/opositor	Legislador/a	Número de registros	Partido del legislador	Pregunta N º	Pregunta respondida/no respondida	Provincia del legislador	Sesion	Tema pregunta
2016	Diputados	Sistema Tributario y Federalismo Fiscal	Si	Gobierno, Politica Interior y Exterior	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Lusquiños, Luis Bernardo	Opositor	Lusquiños, Luis Bernardo	1	Compromiso Federal	111	Si	San Luis	73	Federalismo fiscal
2016	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Pitrola, Nestor	Opositor	Lopez, Pablo Sebastian	1	Partido Obrero	112	Si	Salta	73	Fiscalizacion
2016	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Pitrola, Nestor	Opositor	Lopez, Pablo Sebastian	1	Partido Obrero	113	No	Salta	73	Fiscalizacion
2016	Diputados	Economia y Finanzas	No	Desarrollo Economico	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Pitrola, Nestor	Opositor	Lopez, Pablo Sebastian	1	Partido Obrero	114	No	Salta	73	Sistema financiero
2016	Diputados	Energia y Mineria	No	Desarrollo Economico	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Pitrola, Nestor	Opositor	Lopez, Pablo Sebastian	1	Partido Obrero	115	No	Salta	73	Energia
2016	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Pitrola, Nestor	Opositor	Lopez, Pablo Sebastian	1	Partido Obrero	116	No	Salta	73	Sistema previsional
2016	Diputados	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Pitrola, Nestor	Opositor	Lopez, Pablo Sebastian	1	Partido Obrero	117	Si	Salta	73	Salud
2016	Diputados	Trabajo y Empleo	No	Desarrollo Economico	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Pitrola, Nestor	Opositor	Lopez, Pablo Sebastian	1	Partido Obrero	118	Si	Salta	73	Empleo
2016	Diputados	Energia y Mineria	No	Desarrollo Economico	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña		Opositor	Argumedo, Alcira Susana	1	Proyecto Sur	119	Si	Ciudad Autonoma de Buenos Aires	73	Presupuesto e inversion en energia y mineria
2016	Diputados	Empresas Publicas	No	Desarrollo Economico	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña		Opositor	Argumedo, Alcira Susana	1	Proyecto Sur	120	Si	Ciudad Autonoma de Buenos Aires	73	YPF
2016	Diputados	Energia y Mineria	No	Desarrollo Economico	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña		Opositor	Argumedo, Alcira Susana	1	Proyecto Sur	121	Si	Ciudad Autonoma de Buenos Aires	73	Mineria
2016	Diputados	Agroindustria	Si	Desarrollo Economico	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Negri, Mario Raul	Opositor	Casañas, Juan Francisco	1	UCR	122	Si	Tucuman	73	Sector agropecuario
2016	Diputados	Servicios Publicos	No	Desarrollo Social y Cultural	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Negri, Mario Raul	Opositor	Casañas, Juan Francisco	1	UCR	123	Si	Tucuman	73	Agua
2016	Diputados	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Bregman, Myriam	Opositor	Bregman, Myriam	1	Partido de los Trabajadores Socialistas	124	Si	Buenos Aires	73	Relacion PE-PL
2016	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Bregman, Myriam	Opositor	Bregman, Myriam	1	Partido de los Trabajadores Socialistas	125	Si	Buenos Aires	73	Fuerzas de seguridad
2016	Diputados	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Bregman, Myriam	Opositor	Bregman, Myriam	1	Partido de los Trabajadores Socialistas	126	Si	Buenos Aires	73	Fiscalizacion
2016	Diputados	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Heller, Carlos Salomon	Opositor	Heller, Carlos Salomon	1	Partido Solidario	127	Si	Ciudad Autonoma de Buenos Aires	73	Seguridad
2016	Diputados	Politicas Sociales	No	Desarrollo Social y Cultural	457	Wed Apr 27 00:00:00 ART 2016	Marcos Peña	Heller, Carlos Salomon	Opositor	Heller, Carlos Salomon	1	Partido Solidario	128	Si	Ciudad Autonoma de Buenos Aires	73	Pobreza y desigualdad
2016	Senadores	Trabajo y Empleo	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Abal Medina, Juan Manuel	1	FPV	1	Si	Buenos Aires	74	Empleo
2016	Senadores	Servicios Publicos	No	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Abal Medina, Juan Manuel	1	FPV	2	Si	Buenos Aires	74	Tarifas
2016	Senadores	Genero, Identidad y Diversidad	No	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Abal Medina, Juan Manuel	1	FPV	3	Si	Buenos Aires	74	Genero
2016	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Aguilar, Eduardo	1	FPV	4	Si	Chaco	74	Sistema vial
2016	Senadores	Energia y Mineria	Si	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Aguilar, Eduardo	1	FPV	5	Si	Chaco	74	Gas
2016	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Aguilar, Eduardo	1	FPV	6	Si	Chaco	74	Transporte ferroviario
2016	Senadores	Servicios Publicos	Si	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Garcia Larraburu, Silvina Marcela	1	FPV	7	Si	Rio Negro	74	Tarifas
2016	Senadores	Infraestructura	Si	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Garcia Larraburu, Silvina Marcela	1	FPV	8	Si	Rio Negro	74	Obras publicas
2016	Senadores	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Catalan Magni, Julio Cesar	1	FPV	9	Si	Tierra del Fuego	74	Federalismo fiscal
2016	Senadores	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Pilatti Vergara, Maria Ines	1	FPV	10	Si	Chaco	74	Fiscalizacion
2016	Senadores	Servicios Publicos	Si	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Fernandez Sagasti, Anabel	1	FPV	11	Si	Mendoza	74	Tarifas
2016	Senadores	Trabajo y Empleo	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Fernandez Sagasti, Anabel	1	FPV	12	Si	Mendoza	74	Empleo
2016	Senadores	Trabajo y Empleo	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Fernandez Sagasti, Anabel	1	FPV	13	Si	Mendoza	74	Empleo
2016	Senadores	Infraestructura	Si	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Fernandez Sagasti, Anabel	1	FPV	14	Si	Mendoza	74	Obras publicas
2016	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Fernandez Sagasti, Anabel	1	FPV	15	Si	Mendoza	74	Administracion publica
2016	Senadores	Energia y Mineria	Si	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Garcia, Virginia Maria	1	FPV	16	Si	Santa Cruz	74	Gas
2016	Senadores	Politica Exterior	No	Gobierno, Politica Interior y Exterior	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Mayans, Jose Miguel Angel	1	FPV	17	Si	Formosa	74	Mercosur
2016	Senadores	Economia y Finanzas	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Mirkin, Beatriz	1	FPV	18	Si	Tucuman	74	Inflacion
2016	Senadores	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Blas, Ines Imelda	1	FPV	19	Si	Catamarca	74	Salud
2016	Senadores	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Blas, Ines Imelda	1	FPV	20	Si	Catamarca	74	Medicamentos
2016	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Blas, Ines Imelda	1	FPV	21	Si	Catamarca	74	Salud
2016	Senadores	Administracion Judicial y Derechos Humanos	Si	Administracion Judicial, Defensa y Seguridad	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Blas, Ines Imelda	1	FPV	22	Si	Catamarca	74	Administracion judicial
2016	Senadores	Politicas Sociales	No	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Blas, Ines Imelda	1	FPV	23	Si	Catamarca	74	Sistema previsional
2016	Senadores	Comercio y Turismo	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Perotti, Omar	1	FPV	24	Si	Santa Fe	74	Importaciones
2016	Senadores	Politicas Sociales	Si	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Sacnun, Maria de los Angeles	1	FPV	25	Si	Santa Fe	74	Inundaciones
2016	Senadores	Infraestructura	Si	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Sacnun, Maria de los Angeles	1	FPV	26	Si	Santa Fe	74	Obras publicas
2016	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Sacnun, Maria de los Angeles	1	FPV	27	Si	Santa Fe	74	Sistema vial
2016	Senadores	Politicas Sociales	Si	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Sacnun, Maria de los Angeles	1	FPV	28	Si	Santa Fe	74	Proteccion social
2016	Senadores	Servicios Publicos	Si	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Luna, Mirtha Maria Teresita	1	FPV	29	Si	La Rioja	74	Tarifas
2016	Senadores	Agroindustria	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Luna, Mirtha Maria Teresita	1	FPV	30	Si	La Rioja	74	Sector agropecuario
2016	Senadores	Agroindustria	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Luna, Mirtha Maria Teresita	1	FPV	31	Si	La Rioja	74	Sector agropecuario
2016	Senadores	Sistema Tributario y Federalismo Fiscal	No	Gobierno, Politica Interior y Exterior	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Almiron, Ana Claudia	1	FPV	32	Si	Corrientes	74	Coparticipacion
2016	Senadores	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Almiron, Ana Claudia	1	FPV	33	Si	Corrientes	74	Transporte ferroviario
2016	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Kunath, Sigrid Elisabeth	1	FPV	34	Si	Entre Rios	74	Salud
2016	Senadores	Servicios Publicos	No	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Kunath, Sigrid Elisabeth	1	FPV	35	Si	Entre Rios	74	Tarifas
2016	Senadores	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Kunath, Sigrid Elisabeth	1	FPV	36	Si	Entre Rios	74	Seguridad
2016	Senadores	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Kunath, Sigrid Elisabeth	1	FPV	37	Si	Entre Rios	74	Inteligencia
2016	Senadores	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Kunath, Sigrid Elisabeth	1	FPV	38	Si	Entre Rios	74	Defensa
2016	Senadores	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Kunath, Sigrid Elisabeth	1	FPV	39	Si	Entre Rios	74	Fuerzas de seguridad
2016	Senadores	Energia y Mineria	Si	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Gimenez, Sandra Daniela	1	FPV	40	Si	Misiones	74	Combustibles
2016	Senadores	Energia y Mineria	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Gimenez, Sandra Daniela	1	FPV	41	Si	Misiones	74	Combustibles
2016	Senadores	Servicios Publicos	Si	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Labado, Maria Esther	1	FPV	42	Si	Santa Cruz	74	Tarifas
2016	Senadores	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pichetto, Miguel angel	Opositor	Labado, Maria Esther	1	FPV	43	Si	Santa Cruz	74	Fuerzas Armadas
2016	Senadores	Servicios Publicos	Si	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Rodriguez Saa, Adolfo	Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	44	Si	San Luis	74	Agua
2016	Senadores	Trabajo y Empleo	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Rodriguez Saa, Adolfo	Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	45	Si	San Luis	74	Empleo
2016	Senadores	Trabajo y Empleo	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Rodriguez Saa, Adolfo	Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	46	Si	San Luis	74	Empleo
2016	Senadores	Economia y Finanzas	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Rodriguez Saa, Adolfo	Opositor	Negre de Alonso, Liliana Teresita	1	Alianza Compromiso Federal	47	Si	San Luis	74	Deuda
2016	Senadores	Energia y Mineria	Si	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Pereyra, Guillermo Juan	Opositor	Crexell, Lucila	1	Movimiento Popular Neuquino	48	Si	Neuquen	74	Energia
2016	Senadores	Energia y Mineria	Si	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Odarda, Maria Magdalena	Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	49	Si	Rio Negro	74	Gas
2016	Senadores	Comercio y Turismo	Si	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Odarda, Maria Magdalena	Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	50	Si	Rio Negro	74	Turismo
2016	Senadores	Agroindustria	Si	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Odarda, Maria Magdalena	Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	51	Si	Rio Negro	74	Sector agropecuario
2016	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Odarda, Maria Magdalena	Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	52	Si	Rio Negro	74	Sistema vial
2016	Senadores	Trabajo y Empleo	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Odarda, Maria Magdalena	Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	53	Si	Rio Negro	74	Empleo
2016	Senadores	Salud y Medio Ambiente	Si	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Odarda, Maria Magdalena	Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	54	Si	Rio Negro	74	Medio ambiente
2016	Senadores	Energia y Mineria	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Odarda, Maria Magdalena	Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	55	Si	Rio Negro	74	Mineria
2016	Senadores	Defensa y Seguridad	No	Administracion Judicial, Defensa y Seguridad	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Odarda, Maria Magdalena	Opositor	Odarda, Maria Magdalena	1	Alianza Frente Progresista	56	Si	Rio Negro	74	Seguridad
2016	Senadores	Economia y Finanzas	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Solanas, Fernando Ezequiel	Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	57	Si	Ciudad Autonoma de Buenos Aires	74	Deuda
2016	Senadores	Energia y Mineria	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Solanas, Fernando Ezequiel	Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	58	Si	Ciudad Autonoma de Buenos Aires	74	Presupuesto e inversion en energia y mineria
2016	Senadores	Empresas Publicas	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Solanas, Fernando Ezequiel	Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	59	Si	Ciudad Autonoma de Buenos Aires	74	YPF
2016	Senadores	Energia y Mineria	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Solanas, Fernando Ezequiel	Opositor	Solanas, Fernando Ezequiel	1	Alianza Unen	60	Si	Ciudad Autonoma de Buenos Aires	74	Energia
2016	Senadores	Energia y Mineria	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Linares, Jaime	Opositor	Linares, Jaime	1	Frente Amplio Progresista	61	Si	Buenos Aires	74	Energia
2016	Senadores	Energia y Mineria	Si	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Linares, Jaime	Opositor	Linares, Jaime	1	Frente Amplio Progresista	62	No	Buenos Aires	74	Gas
2016	Senadores	Infraestructura	Si	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Linares, Jaime	Opositor	Linares, Jaime	1	Frente Amplio Progresista	63	Si	Buenos Aires	74	Obras publicas
2016	Senadores	Servicios Publicos	No	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Linares, Jaime	Opositor	Linares, Jaime	1	Frente Amplio Progresista	64	Si	Buenos Aires	74	Tarifas
2016	Senadores	Gobierno y Administracion Publica	No	Gobierno, Politica Interior y Exterior	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	65	Si	Chubut	74	Plan de gobierno
2016	Senadores	Politica Exterior	No	Gobierno, Politica Interior y Exterior	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	66	Si	Chubut	74	Malvinas
2016	Senadores	Energia y Mineria	Si	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	67	Si	Chubut	74	Petroleo
2016	Senadores	Servicios Publicos	No	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	68	Si	Chubut	74	Presupuesto e inversion en servicios publicos
2016	Senadores	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	69	Si	Chubut	74	Transporte aereo
2016	Senadores	Agroindustria	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	70	Si	Chubut	74	Pesca
2016	Senadores	Inversion y Produccion	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	71	Si	Chubut	74	Industria
2016	Senadores	Salud y Medio Ambiente	No	Desarrollo Social y Cultural	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	72	Si	Chubut	74	Salud
2016	Senadores	Transporte y Vialidad	Si	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	73	Si	Chubut	74	Sistema vial
2016	Senadores	Comercio y Turismo	No	Desarrollo Economico	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	74	Si	Chubut	74	Puertos y Aduana
2016	Senadores	Transporte y Vialidad	No	Infraestructura, Vivienda y Transporte	357	Wed Jun 01 00:00:00 ART 2016	Marcos Peña	Luenzo, Alfredo	Opositor	Luenzo, Alfredo	1	Chubut Somos Todos	75	Si	Chubut	74	Sistema vial
2016	Diputados	Agroindustria	Si	Desarrollo Economico	502	Wed Aug 24 00:00:00 ART 2016	Marcos Peña		Oficialista	Borsani, Luis Gustavo	1	Union PRO	1	Si	Mendoza	75	Sector agropecuario
2016	Diputados	Agroindustria	Si	Desarrollo Economico	502	Wed Aug 24 00:00:00 ART 2016	Marcos Peña		Oficialista	Borsani, Luis Gustavo	1	Union PRO	2	Si	Mendoza	75	Sector agropecuario
2016	Diputados	Economia y Finanzas	Si	Desarrollo Economico	502	Wed Aug 24 00:00:00 ART 2016	Marcos Peña		Oficialista	Scaglia, Gisela	1	Union PRO	3	Si	Santa Fe	75	Economias regionales
2016	Diputados	Economia y Finanzas	Si	Desarrollo Economico	502	Wed Aug 24 00:00:00 ART 2016	Marcos Peña		Oficialista	Scaglia, Gisela	1	Union PRO	4	Si	Santa Fe	75	Economias regionales
2016	Diputados	Agroindustria	Si	Desarrollo Economico	502	Wed Aug 24 00:00:00 ART 2016	Marcos Peña		Oficialista	Scaglia, Gisela	1	Union PRO	5	Si	Santa Fe	75	Sector agropecuario
2016	Diputados	Energia y Mineria	No	Desarrollo Economico	502	Wed Aug 24 00:00:00 ART 2016	Marcos Peña		Oficialista	Rista, Olga Maria	1	Union PRO	6	Si	Cordoba	75	Energia
